id,count,value
180562885329138_1636843103034435,46,charlie hunnam fala de maldicao de rei arthur e critica criticos vivem uma vida patetica e rasa rei arthur  a lenda da espada chegou aos cinemas brasileiros nesta quintafeira  apos ser fracasso de bilheteria nos eua
180562885329138_1636859003032845,383,gatinhos sobrevivem a viagem de  km entre polonia e inglaterra filhotes de  semanas de idade vao ser colocados para adocao
180562885329138_1636077423111003,1985,joaquim barbosa diz que nao ha outra saida a nao ser renuncia de temer em audio de conversa com temer entregue a pgr dono da jbs relatou obstrucao a justica e suborno de procuradores para expresidente do stf gravacoes sao estarrecedoras
180562885329138_1633789993339746,5,veja  dicas da fundacao estudar para alavancar sua carreira instituicao criada pelo homem mais rico do brasil dissemina sua filosofia do sucesso ter metas ambiciosas e trabalhar com gente melhor que voces estao entre os segredos para se destacar
180562885329138_1635568789828533,733,garota sonha em ser bombeira e faz fotos de  anos em quartel de ms evelyn alves escolheu quartel de campo grande depois de participar do projeto bombeiros do amanha voltado para adolescentes
180562885329138_1634729333245812,61,para daphne bozaski a bene de malhacao novela trata bullying e saude mental sem didatismo e uma responsabilidade enorme falar sobre esse tema na tv aberta diz atriz ao g sincerona personagem tem dificuldades para se relacionar e expressar emocoes a outras pessoas
180562885329138_1634966236555455,586,grupo fecha rua de escritorio do pmdb para barrar saida de caminhao com caixas manifestantes foram ao local em brasilia apos fotos com caixas sendo carregadas em um caminhao de mudanca circularem em redes sociais policia federal foi deslocada para regiao
180562885329138_1635000999885312,325,relator suspende calendario da reforma trabalhista apos crise institucional previsao era concluir analise da medida no senado ate dia  de junho projeto e uma das prioridades do governo temer no campo economico neste ano
180562885329138_1635026453216100,248,whatsapp agora permite fixar conversas no topo da lista de mensagens recurso foi lancado para todos os aparelhos android nesta quinta  e possivel fixar ate tres conversas com grupos eou pessoas
180562885329138_1635052599880152,4086,fachin autoriza abertura de inquerito para investigar michel temer com decisao ele passa formalmente a condicao de investigado na lava jato segundo o globo joesley batista gravou temer dando aval para comprar silencio de cunha em marco
180562885329138_1635023443216401,578,aecio neves e afastado do senado por ordem de fachin relator da lava jato no stf mandou afastar senador do psdb gravado pedindo r  milhoes ao dono da jbs parlamentar tucano afirma estar tranquilo quanto a correcao de todos os seus atos
180562885329138_1634917219893690,326,fachin homologa delacao de donos da jbs conteudo permanece sob sigilo joesley batista gravou temer dando aval para comprar silencio de cunha e aecio solicitando r  milhoes segundo o globo com homologacao delacao passa a ter validade juridica
180562885329138_1634771256574953,717,fachin manda afastar aecio das funcoes de senador relator da lava jato no stf tambem ordenou afastamento do deputado rocha loures  mandados de busca e apreensao em enderecos ligados a aecio
180562885329138_1634636896588389,8466,fachin manda afastar aecio das funcoes de senador relator da lava jato no stf tambem ordenou afastamento do deputado rocha loures  mandados de busca e apreensao em enderecos ligados a aecio
180562885329138_1634433526608726,5,quintafeira  de maio bom dia aqui estao as principais noticias para voce comecar o dia beminformado
180562885329138_1633799323338813,781,maior gato do mundo viraliza e espera por recorde mundial na australia felino mede  m pesa  kg e pode estabelecer nova marca no guinness atual recordista mede apenas  m
180562885329138_1633762536675825,200,indiana centenaria faz sucesso com canal de culinaria no youtube mastanamma faz do campo sua cozinha e utiliza lenha para preparar a comida seu canal de videos criado pelo bisneto ja tem mais de  mil inscritos
180562885329138_1633846340000778,17,google lens e inteligencia artificial que permite a camera ler e interpretar o que estiver vendo se camera do android for apontada para codigo de conexao wifi google lens conecta smartphone automaticamente a rede novidade foi apresentada na conferencia google io
180562885329138_1634253016626777,467,grupo faz ato em frente ao planalto apos revelacao de denuncias contra temer pm usou spray para recuar manifestantes ate a praca dos tres poderes protesto se baseia em denuncias reveladas pelo jornal o globo de que temer teria dado aval para comprar silencio de cunha
180562885329138_1634059979979414,1260,macron anuncia governo composto por politicos veteranos e rostos novos gabinete sera composto por partidos novos e tradicionais membros da sociedade civil e ira respeitar igualdade de genero com  mulheres e  homens
180562885329138_1633875136664565,3450,cao fiel abraca dono apos acidente na argentina e conquista internet tony nao saiu do lado de seu dono que ficou desacordado apos cair de arvore
180562885329138_1633927629992649,34,ministro diz ser contra terceirizacao de professores e a favor da aposentadoria especial terceirizacao em todas atividades das empresas foi sancionada por temer aposentadoria especial de professores esta em debate dentro da reforma da previdencia
180562885329138_1633856066666472,764,facebook comeca a esconder links que possam ser cacaclique ideia e enfraquecer postagens que omitem eou exageram detalhes de uma historia diz greg marra do facebook em entrevista exclusiva ao g brasil esta entre novos paises que testam recurso
180562885329138_1633504963368249,131,transgeneros se unem para formar time de futebol e familia em sp meninos bons de bola treinam aos domingos e trocam ideias sobre namoro tratamento hormonal e cirurgias nesta quarta  e celebrado o dia internacional da luta contra homofobia e transfobia
180562885329138_1632687686783310,959,aluna de escola publica inventa monitor cardiaco para sonambulos em projeto de iniciacao cientifica nathalia souza desenvolveu prototipo que sera testado em pacientes com ajuda de empresa estrangeira
180562885329138_1632304250154987,1159,marido surpreende noiva gravida ao revelar sexo do bebe durante o casamento video do casal na igreja foi assistido  milhoes de vezes no facebook lucas castejon combinou segredo com a medica da mulher em franca
180562885329138_1632981686753910,10,selton mello e seu jorge contracenam em o trailer de soundtrack atores repetem parceria do curta tarantinos mind com dupla de diretores ml manitou felipe e bernardo dutra em filme que estreia dia  de julho
180562885329138_1632819303436815,163,dispositivo ajuda pacientes com parkinson a interromper tremor das maos prototipo fez designer voltar a desenhar e escrever apos anos sem firmeza entre os dedos tremor do aparelho distrai cerebro segundo criadores
180562885329138_1632555283463217,909,menino de  anos e internado no df para retirar bolsa de colostomia pedro esperava cirurgia desde  ele foi internado por volta das h e passa por bateria de exames procedimento ocorre gracas a doacao de grampeador linear por casal carioca
180562885329138_1632749706777108,851,arranca a pele e esmaga os seus ossos cantam policiais do parana em video viral em menos de dois meses imagens tiveram mais de  mil visualizacoes pm diz que cancoes nao determinam a formacao e nem a conduta dos soldados
180562885329138_1632688226783256,714,despacito se torna a musica em espanhol desde macarena a chegar ao o lugar nos eua musica de daddy yankee e luis fonsi esta no topo da principal parada da billboard apos hit latino bater recorde em
180562885329138_1632667310118681,211,julgamento da chapa dilmatemer sera retomado dia  decide gilmar mendes presidente do tse atendeu ao pedido do relator do caso ministro herman benjamin e reservou quatro sessoes para o julgamento da acao impetrada em dezembro de  pelo psdb
180562885329138_1632579523460793,4,fuvest  tera prova da a fase em novembro veja calendario prova da a fase sera em  de novembro inscricoes comecam em agosto
180562885329138_1632230776829001,332,rj proibe radar de velocidade em area de risco lei foi publicada nesta tercafeira  apos sancao de pezao e se refere a comunidades carentes conhecidas por alto indice de violencia retirada de equipamentos nao podera custar nada aos cofres publicos
180562885329138_1632338803484865,30667,gemeas completam  anos e fazem ensaio fotografico no es veja as fotos maria e paulina pignaton fazem  anos no dia  de maio a convite de uma fotografa elas participaram de uma sessao de fotos nesta segundafeira
180562885329138_1632273306824748,656,prefeitura de sp sanciona lei que cria multa de r  para quem fizer xixi na rua regulamentacao vai determinar como sera feita a fiscalizacao e deve ocorrer no prazo de  dias
180562885329138_1632203913498354,367,anvisa inclui cannabis sativa em lista de plantas medicinais medida nao libera uso da cannabis como planta medicinal em qualquer circunstancia apenas a formaliza como um componente possivel em futuros pedidos de registro de medicamentos e outras regulamentacoes
180562885329138_1632140796837999,22,pf faz operacao em  estados e no df para desarticular esquema envolvendo servidores do ministerio da agricultura assessoria da policia federal informou que agentes cumprem nesta terca  mandados de prisao temporaria e de busca e apreensao em tocantins para sao paulo e pernambuco
180562885329138_1631925560192856,1,tercafeira  de maio bom dia aqui estao as principais noticias para voce comecar o dia beminformado
180562885329138_1631015680283844,35,cientistas criam exoesqueleto robotico que evita quedas de idosos prototipo de equipamento e capaz de detectar quando uma pessoa perde o equilibrio e corrigir seu movimento
180562885329138_1631535653565180,549,mpe pede cassacao de chapa e inelegibilidade de dilma por  anos o ministerio publico eleitoral pediu na ultima sextafeira  ao tribunal superior eleitoral que a corte casse a chapa que elegeu em  dilma ro
180562885329138_1631028156949263,36,agentes da forca nacional comecam a atuar em vias do rj homens patrulham rodovias federais com objetivo de coibir roubo de veiculos e cargas efetivo no estado chega a  homens
180562885329138_1631101793608566,244,eles me ajudaram a voltar diz menino considerado um milagre dos pastorinhos de fatima lucas atualmente com  anos sofreu traumatismo craniano ao cair de janela e se recuperou sem sequelas assista ao depoimento
180562885329138_1630996163619129,103,casamento gay no brasil completa  anos de regulamentacao leia historias norma do conselho nacional de justica passou a valer para todos os cartorios do pais em  de maio de  no df foram registrados  casamentos homoafetivos conheca historia de tres casais
180562885329138_1630890800296332,2262,so a medicina nao teria dado conta de resolver diz medico que atendeu menino curado por milagre crianca sofreu traumatismo craniano ao cair de janela segundo pais apos oracoes aos pastorinhos de fatima filho se recuperou sem sequelas
180562885329138_1630835380301874,46,mais de  concursos publicos abertos reunem  mil vagas no pais cargos sao em todos os niveis de escolaridade salario chega a r  mil no tribunal de justica de sao paulo
180562885329138_1630758986976180,1,segundafeira  de maio bom dia aqui estao as principais noticias para voce comecar o dia beminformado
180562885329138_1630040117048067,133,medico e gestante amenizam tensao do momento preparto com dueto musical em hospital de olinda pediatra leva ukulele para as unidades de saude em que trabalha para treinar licoes que aprende em aula de musica e humanizar o atendimento aos pacientes com a experiencia mae revela maior tranquilidade ao dar a luz
180562885329138_1630602480325164,262,juizes usam tecnica da constelacao para resolver conflitos nos tribunais ideia e humanizar a justica tecnicas de terapias alternativas sao usadas para facilitar a mediacao de conflitos
180562885329138_1630428107009268,21,video veja como foram os dois dias da hackathon globo app que cria memes venceu disputa vencedores ganharam viagem para o vale do silicio o maior polo de tecnologia do mundo maratona hacker rolou durante mais de  horas na casa do bbb
180562885329138_1630317667020312,1386,mae faz sucesso na internet apos vestir filha bebe com roupas iguais as de artistas veja fotos conta no facebook administrada pela mae ja tem  mil seguidores famosas homenageadas seguem a pequena blogueira nas redes sociais
180562885329138_1630230140362398,13,filhos contam ao g o melhor conselho que ja receberam das maes veja respostas criancas citaram conselhos de bom comportamento como nao dormir tarde e estudar bastante adultos citaram dicas de formacao como ter carater
180562885329138_1630055927046486,127,filho reencontra a mae apos reconhecela em reportagem com moradores de rua quero muito ajudala cabeleireiro de sorocaba foi abandonado pela mae na infancia e so a viu no velorio do pai com quem foi criado reencontro aconteceu as vesperas do dia das maes apos  anos de separacao
180562885329138_1629514273767318,130,macron toma posse como presidente da franca centrista de  anos sucede o socialista francois hollande ele e o presidente mais jovem a comandar o palacio do eliseu
180562885329138_1629407250444687,27,portugal vence concurso musical eurovision com o cantor salvador sobral foi a primeira vez que o pais levou o trofeu premiacao criada em  e a mais tradicional da tv europeia
180562885329138_1629288330456579,301,sc tem menor taxa de fecundidade do pais ha  anos dados do ibge mostram que media catarinense e de  filho por mulher casais com apenas uma crianca sao comuns no estado
180562885329138_1629376997114379,302,juiz nao pode julgar pensando em consequencia politica diz moro responsavel pela lava jato na primeira instancia o magistrado participou de debate em londres ao lado do exministro jose eduardo cardozo
180562885329138_1629015273817218,217,fotografo reune maes e filhos adotivos em ensaio amor delas transformou vidas projeto maes de coracao contou com a participacao de oito familias com  filhos troca de experiencias e emocao marcaram as sessoes em estudio de sorocaba
180562885329138_1629037773814968,25,premie gala do canada ataca mais uma vez e leva filho para passar o dia no trabalho fotos publicadas no facebook mostram justin trudeau com hadrien de  anos em situacoes como entrevistas coletivas e reunioes
180562885329138_1628961487155930,453,nasci duas vezes diz mineiro ao chegar em casa apos transplante de intestino nos eua juninho retornou pra campos gerais mg nesta sextafeira  apos quase  anos longe de casa
180562885329138_1628787870506625,5,agencias da caixa abrem neste sabado para saques das contas inativas do fgts unidades ficam abertas das h as h para atendimento exclusivo sobre o assunto veja a lista das agencias que abrem
180562885329138_1628708790514533,10,hackathon globo  comeca neste sabado com  horas de desenvolvimento tecnologico maratona de desenvolvimento de programacao em que jovens criam projetam e colocam para rodar um servico conectado acontece na casa do big brother brasil e sera transmitido pelo g
180562885329138_1627990873919658,160,refugiados recebem aulas de empreendedorismo no rio decidi recomecar diz colombiana fruto de parceria entre a caritasrj e o sebraerj curso capacita pessoas vindas de outros paises a gerir negocios proprios no brasil a guerra nos tirou de nosso pais conta refugiada do congo
180562885329138_1627716323947113,19,em florianopolis maes dividem com os filhos a paixao pelas ondas surfe e nosso estilo de vida itamara gamba transmitiu o gosto pelo mar para a filha que virou professora na praia gisela diz que nick a protege na agua ele me cuida e engracado
180562885329138_1628678627184216,442,jacinta e francisco irmaos pastorinhos de fatima sao declarados santos eles se converteram nos primeiros meninos santos por terem feito um milagre e nao por serem considerados martires
180562885329138_1627778090607603,1003,em carta a bispos papa francisco afirma que gostaria de visitar aparecida em outubro e celebrado os  anos do encontro da imagem da santa papa ja descartou vinda a basilica mas recebeu pedido para reconsiderar viagem
180562885329138_1627624030623009,1758,me sinto completa diz mae que tomou mais de  injecoes para manter duas gestacoes viviane descobriu que e portadora de trombofilia apos perder um filho recemnascido mae guardou agulhas para fazer ensaio fotografico de bebes
180562885329138_1627936273925118,69,shakira anuncia novo album el dorado para  de maio cantora mostrou capa do album em suas redes sociais apos propor desafio para os fas
180562885329138_1628018250583587,21,fernanda gentil na casa do bbb internautas comentam participacao de apresentadora no hackathon globo maratona hacker sera realizada no sabado  na mesma casa do reality show apresentadora sera mestre de cerimonia
180562885329138_1627809630604449,36,maternidade real da depressao ao bom humor como as mulheres lidam com o posparto entenda o que e o puerperio e conheca mulheres que abordam a maternidade de um jeito bemhumorado e sem idealizacao
180562885329138_1627913760594036,24331,voluntaria improvisa camas para proteger caes do frio em terminal de onibus em curitiba animais vivem no terminal da barreirinha em curitiba cuidadora acorda cedo todos os dias para tratar dos bichinhos
180562885329138_1627535637298515,209,pf faz operacao que investiga fraude em aporte do bndes a jbs agentes cumprem mandados nas zonas sul e oeste do rio estimativa e que fraudes tenham gerado prejuizo de aproximadamente r  bilhao aos cofres publicos
180562885329138_1627450963973649,40,terceira fase de saques do fgts inativo comeca nesta sexta caixa abre mais cedo agencias abrirao com  horas de antecedencia tambem na segunda e tercafeira  abertura sera das h as h
180562885329138_1627052064013539,20251,johnsons brasil lanca campanha com bebe com sindrome de down video elaborado para campanha do dia das maes fala sobre descobertas da maternidade
180562885329138_1627211030664309,1,sextafeira  de maio bom dia aqui estao as principais noticias para voce comecar o dia beminformado
180562885329138_1626985030686909,300,musica inedita de cazuza sobre dia dos namorados ganha a voz de ney o poeta esta vivo no tempo que nao para mais uma musica inedita do cantor e compositor carioca agenor de miranda araujo neto  o cazuz
180562885329138_1626469900738422,64,ministerio da saude declara fim da emergencia em saude publica por zika e microcefalia governo declarou emergencia em novembro de  quando se notou aumento de microcefalia em  foram confirmados  novos casos de microcefalia e  sao investigados
180562885329138_1627003117351767,23,megasena concurso  ninguem acerta e premio vai a r  milhoes veja as dezenas sorteadas            quina teve  apostas ganhadoras cada uma levou r
180562885329138_1626878330697579,68,petrobras tem lucro de r  bi no o trimestre melhor resultado desde tratase do segundo lucro trimestral seguido e o melhor resultado desde o o trimestre de  endividamento liquido recua para r  bilhoes
180562885329138_1626936890691723,294,facebook traz botao de gratidao de volta para o dia das maes icone de flor lilas ficara no ar ate o dia  de maio rede social tambem ganha novos recursos em comemoracao a data
180562885329138_1626732220712190,1610,temer sanciona lei que cria documento de identificacao unificado identificacao civil nacional vai reunir dados biometricos e civis da populacao
180562885329138_1626648824053863,1453,estudante agredido durante manifestacao recebe alta medica em goiania mateus ferreira ficou internado durante  dias no hugo ele esteve na uti mas devido a melhora ja havia sido transferido para a enfermaria
180562885329138_1626562917395787,95,fachin derruba sigilo da delacao premiada de joao santana e monica moura casal de marqueteiros que atuou nas ultimas campanhas petistas a presidencia e investigado por recebimento de dinheiro de caixa
180562885329138_1626529327399146,1645,no ac pesquisadores divulgam fotos de macaco raro nao visto por cientistas ha  anos em expedicao estudiosos catalogaram  especies de primatas animais sao domesticados a ate consumidos por ribeirinhos
180562885329138_1626511804067565,388,jovem faz vaquinha e garante ingressos para show de paul mccartney a pedreiros fas de beatles emocao marcou entrega de bilhetes valor arrecadado foi maior que o esperado o que vai possibilitar transporte e alimentacao aos dois em  de outubro dia do show no estadio beirario em porto alegre
180562885329138_1626489210736491,98,alisamento etico e opcao segura para o cabelo e nao prejudica os fios hidroxido de sodio e uma das opcoes uso do formol e proibido pela anvisa e traz muitos riscos para a saude como cancer
180562885329138_1626321410753271,349,policial do df salva  pessoas de incendio em samambaia veja video militar estava fazendo ronda no local e percebeu chamas na parte superior do predio segundo ele moradores estavam dormindo e nao perceberam o fogo
180562885329138_1624987980886614,6,regras da ans para cancelar plano de saude comecam a valer entenda cancelamento sera imediato inclusive para devedores consumidor deve fazer denuncia a ans em caso de descumprimento da operadora diz especialista
180562885329138_1626083467443732,1,quintafeira  de maio bom dia aqui estao as principais noticias para voce comecar o dia beminformado
180562885329138_1624955780889834,101,papa francisco vai canonizar criancas pastoras de fatima cidade portuguesa deve receber ate  milhao de pessoas no fim de semana para a canonizacao de duas das tres criancas que segundo a crenca popular viram a virgem maria
180562885329138_1625357437516335,892,menina que vendeu jujuba para ter festa de  anos e surpreendida com o vestido de debutante veja video rayane barbosa ganhou a roupa de baile de uma estilista do rio de janeiro festa de debutante sera na quintafeira  em macapa
180562885329138_1625813934137352,1967,stf equipara heranca de uniao estavel homossexual com a de casamento maioria dos ministros entendeu que uniao estavel e casamento devem ter mesmo tratamento em relacao a heranca antes individuo tinha direito a um terco dos bens e agora tera direito a metade
180562885329138_1623714634347282,967,gemeas do es vao comemorar  anos e contam segredo para viver mais as irmas maria e paulina completam seu centenario no proximo dia  de maio
180562885329138_1624432980942114,2,na estreia do novo alien relembre  filmes com ets veja a lista alien covenant entra em cartaz nesta quintafeira  g relembra obras marcantes do genero o dia em que a terra parou alien et avatar e a chegada
180562885329138_1623793091006103,190,felipe araujo fala de comparacoes com irmao cristiano nunca gostei de me aproveitar da historia sertanejo lanca dvd e fala sobre carreira composicoes e musica inspirada em historia real tem muita mulher maldosa nessa vida ai
180562885329138_1624085627643516,9,video  pontos para entender a vitoria de macron na eleicao da franca exministro de  anos sera o mais jovem presidente frances
180562885329138_1624044727647606,17,waze vai permitir que usuario grave instrucoes de transito com sua propria voz servico de mapeamento de rotas ja teve as vozes de arnold schwarzenegger elvis presley morgan freeman terry crews
180562885329138_1623819847670094,751,travesseiro inteligente em financiamento coletivo promete noite de sono melhor sunrise smart pillow tem sensores que monitoram horas de sono luzes para despertar gradual e tocadores de musica projeto ja arrecadou mais de us  mil no kickstarter
180562885329138_1624172314301514,161,prefeitura de sao paulo inicia processo de concessao de  parques ibirapuera e aclimacao estao na lista interessados deverao assumir custos nao cobrar entrada e fazer investimentos concessionarias poderao cobrar estacionamento e instalar restaurantes
180562885329138_1623746607677418,1399,estudante agredido em protesto e transferido da uti para enfermaria e ja consegue falar boletim divulgado pelo hugo informa que quadro de saude e estavel manifestante levou golpe de cassetete de capitao da pm que foi afastado pela corporacao
180562885329138_1623949577657121,46,contra fraudes carteiras de habilitacao passam a vir com qrcode medida vale para todo o pais ja a partir deste mes de maio informou ministerio sistema permite acessar informacoes pessoais do condutor foto e numeros de identificacao do documento
180562885329138_1623877144331031,85,amigo ajuda garimpeiro a reencontrar familia que nao via ha  anos willian costa saiu de goias para trabalhar mas acabou perdendo o contato com os parentes funcionario publico arcou com todas as despesas para viajar e procurar os familiares
180562885329138_1623649894353756,21784,menina de  anos vence cancer e arrecada  mil litros de leite para doar a criancas em tratamento beatriz trivelato simionato recebeu diagnostico de  linfomas e foi tratada no hospital de cancer de barretos ela sonha ser medica para poder curar pacientes com a doenca
180562885329138_1622665547785524,27,de assedio a religiao as dicas de mulheres que viajam sozinhas pelo mundo turistas com jornadas solitarias na bagagem relatam vivencias de habitos culturais aceitacao e desrespeito pelos cinco continentes
180562885329138_1623025777749501,11,alien covenant retoma terror na serie alien mas roteiro fragil atrapalha g ja viu sequencia de prometheus mostra tripulacao de colonos pousando em planeta desconhecido e letal ridley scott retorna na direcao
180562885329138_1623266797725399,502,nicki minaj transfere dinheiro para fas que pediram ajuda para taxas da faculdade pelo twitter rapper ajudou dezenas de internautas que solicitaram financiamentos que iam de mensalidade a material didatico
180562885329138_1622729181112494,27,os desafios que o presidente eleito da franca tem pela frente aos  anos emmanuel macron tomara posse como o mais jovem lider frances e em menos de uma semana ja tera de enfrentar outra eleicao alem de buscar meios de cumprir suas promessas de campanha e unir um pais rachado entre extremos
180562885329138_1622731061112306,204,casos de dengue zika e chikungunya caem  nos primeiros meses de  em comparacao com dados de boletim do ministerio da saude se referem a registros feitos ate  de abril dengue teve queda de  chikungunya de  e zika de
180562885329138_1622693057782773,419,no brasil maluma beijou anitta fisgou safadao e tracou plano para ser mais que so um gringo no pais ao g cantor colombiano diz que pretende gravar em portugues e fazer disco que alcance nivel global gala da musica latina ele elogiou mulheres brasileiras e sarrou no ar
180562885329138_1623249744393771,6,segundafeira  de maio de boa noite aqui estao as principais noticias para voce terminar o dia beminformado
180562885329138_1623163717735707,3355,me faz bonita me faz unica diz mineira que tem mancha no rosto e virou noticia internacional mariana mendes de  anos tem marca de nascenca e contou ao g que  chegou a passar por sessoes para remocao mas desistiu do tratamento natural de patos de minas ela vive em juiz de fora e da licao de autoestima
180562885329138_1623203757731703,3952,rainha elizabeth e vista dirigindo carro aos  anos elizabeth e a monarca a ocupar o trono britanico por mais tempo
180562885329138_1623156027736476,1930,janot pede para stf anular decisao de gilmar mendes que mandou soltar eike no pedido a presidente do supremo janot diz que esposa de gilmar trabalha no escritorio de um dos advogados que defende o empresario pgr quer que ministro deixe relatoria do caso
180562885329138_1623079004410845,369,pesquisadores anunciam ter eliminado hiv em animais com tecnica de edicao de dna cientistas de universidade da filadelfia conseguiram impedir a replicacao do virus em tres tipos de celulas animais transplantadas em camundongos
180562885329138_1622744714444274,836,menino emociona nos eua com pedido para ser adotado por padrasto no dia do aniversario kalani watson fez dez anos e supreendeu brandon williamson com leitura de carta durante sua festa em los angeles
180562885329138_1622682934450452,38,harry styles lanca o clipe de sign of the times o de carreira solo assista musica esta no disco de estreia que leva o nome do proprio artista e sai nesta sextafeira  boy band britanica anunciou pausa em  e nao voltou ate agora
180562885329138_1622574724461273,166,sergio moro pede a apoiadores da lava jato que nao vao a curitiba no dia do interrogatorio de lula expresidente vai ser interrogado em processo da lava jato na quartafeira  ele e acusado de lavagem de dinheiro e corrupcao passiva
180562885329138_1622549477797131,20,inscricao para o enem  esta aberta veja como fazer passo a passo cadastro deve ser feito pelo site do enem ate  de maio prazo para pagamento da inscricao vai ate  de maio
180562885329138_1622473811138031,72,mais de  concursos abertos reunem  mil vagas em todo o pais cargos sao em todos os niveis de escolaridade salario chega a r  mil no tribunal de justica de sao paulo
180562885329138_1622155801169832,133,amigas percorrem  paises em quatro continentes e conquistam milhares de seguidores na internet fernanda e gaia de  anos sao publicitarias e moram em petropolis no rj
180562885329138_1622327801152632,402,familia siria refugiada no canada da nome de justin trudeau a bebe casal foi acolhido no pais em  apos fugir de damasco arrasada pela guerra civil para mae homenagem e uma forma de agradecer apoio do premie canadense
180562885329138_1621892951196117,434,macron veja perfil e ideias do candidato apontado como vencedor da eleicao da franca candidato que venceu marine le pen e o mais jovem presidente eleito da franca exbanqueiro e exministro da economia vem de familia de esquerda e agrada a direita
180562885329138_1621821844536561,701,macron vence eleicao na franca dizem pesquisas projecoes mostram ampla vantagem do candidato sobre sua rival de extrema direita marine le pen ipsos aponta que macron venceu com  dos votos
180562885329138_1621650184553727,362,livro de carolina maria de jesus e resgatado em vestibulares da ufrgs e unicamp  anos apos morte de escritora quarto de despejo  diario de uma favelada esta nas listas obrigatorias de exames das duas universidades professores de literatura valorizam inclusao e possibilidade de reflexoes
