id,count,value
180562885329138_1632730440112368,10997,idosa arrastada de carro por  metros durante assalto morre em ribeirao preto vitima estava internada desde sexta feira  na unidade de emergencia do hospital das clinicas ela ficou com a mao presa na macaneta ao tentar sair de veiculo levado por suspeito
180562885329138_1632189506833128,925,cunhado que estrangulou adolescente antes de se matar ajudou familia a procurar vitima diz policia crime aconteceu na madrugada de domingo  quando jovem desapareceu apos receber mensagens no celular equipes fazem buscas pelo corpo no rio tiete nos trechos de itu e salto
180562885329138_1632329443485801,780,jovem com doenca rara volta a andar apos tratamento na tailandia lorena santos de  anos fez tratamento com celulastronco durante  dias doenca rara afeta a coordenacao a fala e a visao
180562885329138_1632218526830226,4050,nao precisava atirar diz jovem que ficou cego em briga de transito no es edson neto ficou cego ao ser atingido por estilhacos de tiro ele teve alta de hospital nesta segunda feira
180562885329138_1632193620166050,380,rosario dawson encontra prima de  anos morta em casa diz site segundo o tmz a atriz americana da serie punho de ferro chamou os paramedicos assim que encontrou vanez ines vasquez inconsciente em sua casa em los angeles
180562885329138_1632038900181522,4366,jovem tem morte cerebral apos ser atropelada pelo exnamorado em sp crime ocorreu na regiao do vale do ribeira suspeito continua foragido
180562885329138_1630974526954626,6100,jovem morre eletrocutado por fio de aspirador de po ao lavar carro na pb segundo familia rapaz foi eletrocutado em joao pessoa quando a porta do veiculo fechou e desencapou fio do aparelho que tocou na lataria molhada do carro
180562885329138_1631277043591041,22,morte do mp inventora do formato de musica encerra programa de licenciamento arquivos existentes nao deixarao de funcionar mas acao de fundacao alema sinaliza que mp simplesmente nao e mais relevante
180562885329138_1631508700234542,149,policia de pe monta forcatarefa para investigar envenenamento de familia em almoco do dia das maes laudo toxicologico deve ser liberado ate quarta  em camaragibe no grande recife
180562885329138_1631118113606934,9766,o sonho dela era ter uma menina diz amiga de mulher gravida morta em acidente no dia das maes a vitima estava gravida de nove meses segundo boletim de ocorrencia o motorista que causou o acidente estava embriagadofilho de  anos tambem morreu
180562885329138_1631141863604559,6766,bombeiros procuram por corpo de adolescente estrangulada e jogada no rio tiete equipes fazem buscas entre pedras e vegetacao em itu e tambem via barco no trecho do rio que passa em salto crime aconteceu no domingo  e cunhado da vitima e o suspeito
180562885329138_1631228646929214,80,publicitario jose zaragoza morre aos  anos em sp um dos fundadores da agencia dpz  o espanhol zaragoza era tambem pintor e vivia no brasil desde
180562885329138_1631157813602964,4493,policia investiga envenenamento de familia em almoco do dia das maes no grande recife principal suspeita e de que exnamorado de uma das vitimas tenha misturado veneno a alimentos por nao aceitar termino de relacionamento policia realiza diligencias para prender suspeito e confirmar tipo de veneno utilizado
180562885329138_1631084640276948,61,homem faz funcionarios refens em agencia dos correios por  horas na zona leste o criminoso e um comparsa que fugiu com a chegada da pm renderam a tesoureira da agencia e mais cinco funcionarios as h todos os refens foram libertados
180562885329138_1630996883619057,140,neto de zagallo segue internado em observacao apos ser baleado no rio de acordo com boletim medico ele esta internado em observacao e evolui positivamente paulo foi ferido no braco esquerdo e no torax
180562885329138_1630928986959180,2505,pessoa maravilhosa diz amigo de guitarrista de banda sertaneja morto em acidente joran teixeira da cruz de  anos foi encontrado pelas equipes de resgate dentro do arroio onde o onibus tombou em candelaria na manha de domingo
180562885329138_1630054450379967,413,em  anos brasil ganha mais de  milhao de familias formadas por maes solteiras no absoluto aumenta entre  e  mas o percentual em relacao a todos os tipos de familia e menor ja que houve aumento de casais sem filhos e de pessoas morando sozinhas maior escolaridade entre mulheres e menores taxas de fecundidade estao entre os motivos
180562885329138_1630330810352331,219,homem cai do vao livre do masp e fica em estado grave vitima foi levada para o hospital das clinicas helicoptero chegou a pousar na avenida paulista para fazer o resgate
180562885329138_1630323817019697,485,neto de zagallo e baleado na zona norte do rio paulo roberto zagallo de  anos foi internado apos levar tiro em tentativa de assalto nas proximidades do estadio do maracana na madrugada deste domingo
180562885329138_1630023870383025,234,homem cai do vao livre do masp e fica em estado grave vitima foi levada para o hospital das clinicas helicoptero chegou a pousar na avenida paulista para fazer o resgate
180562885329138_1629930960392316,302,eua pedem sancoes mais fortes contra coreia do norte apos lancamento de missil missil foi lancado da estacao de kusong no sabado  china reagiu pedindo moderacao e lembrou que se opoe a violacao por parte da coreia do norte das resolucoes do conselho de seguranca
180562885329138_1629917523726993,849,video mostra tentativa de assalto a pm que deixou  mortos em padaria de goias imagens mostram que dupla roubou arma do policial que reagiu outro militar que estava no local tentou ajudar e tambem atirou agente ladrao e jovem de  anos morreram
180562885329138_1629397400445672,1810,idosa fica presa a carro e e arrastada por  metros durante assalto em serrana sp vitima estava esperando o marido voltar de estabelecimento comercial quando foi surpreendida por suspeito
180562885329138_1628995337152545,20,projeto mostra moradores do rio e de paris em meio ao lixo que produzem fotos fotografo rafael duarte fez ensaio e que produzir um documentario para abordar os habitos de consumo nas cidades a verdade e que as pessoas nao tem nocao do lixo que produzem diz
180562885329138_1629393583779387,1229,tentativa de assalto deixa tres pessoas mortas e uma ferida em padaria em go segundo a policia dupla de assaltantes abordou pm no local e houve tiroteio alem do militar e de um criminoso uma atendente tambem morreu comparsa do suspeito foi baleado mas sobreviveu
180562885329138_1629285170456895,629,carros param para ver veiculo capotado e sao atingidos por carreta homem se fere acidentes aconteceram na br em formosa no entorno do df motorista do automovel que capotou sofreu diversas lesoes e foi levado ao hospital
180562885329138_1629145647137514,285,pesquisador brasileiro e condenado a seis anos e meio de prisao na russia eduardo chianca foi detido em moscou em agosto de  por carregar em sua bagagem quatro garrafas de ayahuasca um cha utilizado em terapias e rituais religiosos
180562885329138_1629067420478670,741,visitantes do hopi hari reclamam de prejuizos com compra de ingressos apos anuncio de fechamento do parque parte dos clientes e de outras cidades e teve despesas com combustivel pedagio e hotel estabelecimento anunciou pausa nas atividades na sexta feira
180562885329138_1629032610482151,361,maes que perderam filhos contam suas historias de superacao e amor no es depois da perda elas procuraram ajuda no grupo de apoio a perdas irreparaveis  em vitoria para participar e so comparecer as reunioes mensais e gratuitas
180562885329138_1628976620487750,6734,familia e resgatada de trabalho semelhante a escravidao no es trabalhadores que sairam da bahia eram vigiados por capangas sem salario atuavam a troco de comida e tinham dividas com dono da terra
180562885329138_1628291320556280,3861,mae tenta superar morte do cacula de  anos com ajuda dos filhos adotivos eles me dao forca rosangela muraro de sorocaba adotou duas meninas e um menino antes do nascimento de kaua em  menino completaria  anos na sexta feira que antecede o dia das maes
180562885329138_1627932393925506,5140,a tragica morte de mexicana que encontrou assassinos da filha e foi morta a tiros miriam rodriguez conhecida no pais por investigar com sucesso o sequestro e assassinato da filha por cartel de drogas local foi morta no dia das maes
180562885329138_1627978410587571,3971,modelo morre em acidente entre caminhonete e caminhao na br acidente ocorreu entre janiopolis e campo mourao no centrooeste do parana segundo policia rodoviaria federal  caminhonete onde mylena mendes estava bateu na lateral de caminhao em rodovia
180562885329138_1627652497286829,481,durmo e acordo pensando nele diz mae de menino que sumiu no ac e deixou  livros criptografados desaparecimento de bruno borges de  anos completou mais de  dias mae diz que leu quatro livros do estudante
180562885329138_1627638553954890,485,antonio candido critico literario e sociologo morre aos  anos em sao paulo autor de formacao da literatura brasileira deu aulas na usp e ganhou premios como jabuti e camoes
180562885329138_1627550560630356,881,mulher com cancer terminal realiza sonho de album de casamento sozinha quando coloquei o vestido fiquei tao emocionada relata q may chen de  anos que decidiu nao esperar por um noivo
180562885329138_1626702787381800,5858,estudantes carregam livros na cabeca para driblar cheia e chegar a aulas em anama no am municipio e um dos  em situacao de alerta
180562885329138_1626499964068749,2956,crianca morre atingida por galho de arvore ao brincar em praca de campina grande menino de  anos estava brincando em uma praca quando galho da arvore caiu sobre ele
180562885329138_1627045337347545,490,nao nos separem as orfas siamesas que querem permanecer juntas consolata e maria mwakikuti da tanzania tem  anos e pretendem ingressar na universidade
180562885329138_1626495277402551,884,viuva diz que teve premonicao antes da morte de nelson xavier velorio acontece no caju na zona portuaria na manha desta quinta  a cremacao sera a tarde numa cerimonia reservada a familia
180562885329138_1626403774078368,378,menino de  anos morre atropelado ao tentar atravessar rodovia do df acidente foi na br em sobradinho na noite de quarta feira havia passarela a  metros do local do acidente motorista deve responder por homicidio culposo
180562885329138_1625204610864951,815,com crise na seguranca do rj criminosos voltam a dominar comunidades regioes com upps voltaram a ser dominadas por traficantes delegacias do alemao e rocinha registram menos crimes que cidades como paraty
180562885329138_1625498357502243,404,adolescente de  anos e atingido por bala perdida em cascavel acidente aconteceu enquanto ele esperava o onibus em um ponto com a mae e o padrasto vitima esta internada em estado grave no hospital universitario
180562885329138_1625398577512221,617,a gente precisa comer diz ana botafogo sobre funcionarios do theatro municipal ato com bale e musica classica na porta do teatro protestou contra salarios atrasados artistas pedem doacoes ate de alimentos governo afirmou que nao ha recursos para cultura
180562885329138_1625264327525646,635,nelson xavier venceu timidez para virar ator e viveu revolucao com papel de chico xavier ator eternizouse como lampiao e chico xavier que disse ter sido seu maior papel ele morreu nesta terca  aos  anos em minas gerais
180562885329138_1625208190864593,1172,familia arromba cadeado de cemiterio para enterrar crianca na paraiba video cemiterio publico do conde no litoral sul estava trancado e sem nenhum funcionario manter o cemiterio fechado e protegido e uma pratica da administracao diz a prefeitura
180562885329138_1625824647469614,4,quarta feira  de maio de boa noite aqui estao as principais noticias para voce terminar o dia beminformado
180562885329138_1625760934142652,21,gcm entra na cracolandia apos denuncia de roubo de celular quatro sao detidos moradores montaram barricadas com restos de madeira moveis e colchoes em ao menos tres ruas guardascivis se aproximaram de barricada com escudos
180562885329138_1625395224179223,416,michael parks ator de kill bill morre aos  anos ele tambem atuou em outros filmes com roteiro ou direcao de quentin tarantino como django livre e um drink no inferno
180562885329138_1624999367552142,553,crianca de  anos e resgatada de piscina de clube apos cinco minutos debaixo dagua menino e filho de um funcionario da lanchonete do clube crianca caiu acidentalmente na piscina infantil e foi socorrida pelos bombeiros
180562885329138_1625359404182805,4038,ator nelson xavier pediu para usar terno do medium chico xavier quando morresse conta medica especialista que acompanhou tratamento em uberlandia  revelou que ele escolheu a cidade para se despedir do planeta
180562885329138_1625256460859766,643,desigualdade diminui mas renda de negros ainda e metade da de brancos no brasil aponta estudo relatorio do ipea fjp e pnud analisa a influencia de etnia genero e situacao de domicilio no idhm do pais mesmo com mais escolaridade mulheres tem renda  inferior a dos homens
180562885329138_1624977594220986,549,mulher de  anos e morta com tiro no rosto ao ser usada como escudo humano no grande recife ocorrencia foi registrada pela policia militar na madrugada desta quarta feira  no recife
180562885329138_1624921044226641,49966,nelson xavier morre aos  anos em uberlandia ator morreu apos complicacoes de uma doenca pulmonar ele ficou conhecido por novelas como irmaos coragem alem de pecas e filmes como chico xavier
180562885329138_1624256857626393,224,camera registra pms aposentados trocando tiros em bairro nobre de sp cabo que fazia seguranca privada em um pet shop morreu caso ocorreu no sabado  em avenida em moema zona sul g teve acesso as imagens
180562885329138_1624241800961232,224,sindicato aponta falhas de seguranca no hopi hari e pede fechamento do parque assessor juridico diz que estabelecimento nao esta passando por manutencao ja a nova gestao afirma que todas as atracoes abertas sao seguras
180562885329138_1624183820967030,78,video moradores resgatam no braco menina de  anos presa sob carro nos eua tres garotas cruzavam a rua quando o suv as atingiu um delas ficou embaixo do veiculo e pessoas que estavam na rua correram para levantalo
180562885329138_1623720977679981,193,exmarido de vendedora morta a tiros em loja em sao jose e baleado medico cardiologista foi baleado na virilha e deu entrada no hospital na madrugada desta terca  a policia ele disse ter sido vitima de assalto
180562885329138_1623716944347051,486, o muro da vergonha como ficou conhecido foi bancado pelos moradores da parte rica da cidade tem  quilometros de extensao e e coberto por arame farpado
180562885329138_1623684811016931,641,vendedora morre baleada em loja em sao jose dos campos sp a suspeita da policia e de que a motivacao do crime seja passional nada foi roubado do local ou da vitima ninguem foi preso
180562885329138_1623677777684301,63,mapa da crise rj tem quase  municipios com salarios de servidores atrasados levantamento do bom dia rio mostra ainda que em  cidades o o nao foi pago e em  autonomos e terceirizados estao sem receber veja mapa interativo do g
180562885329138_1623195691065843,1541,com intensa imigracao de indios venezuelanos manaus decreta situacao de emergencia venezuelanos estao acampados nas ruas e na rodoviaria de manaus mais de  indigenas chegaram a capital do am desde inicio do ano
180562885329138_1622868134431932,1100,familia diz ter conseguido dinheiro para trazer corpo de mineiro que morreu no mexico para o brasil fabricio da silva santos de  anos morreu afogado ao tentar entrar ilegalmente nos eua familia aguarda liberacao do corpo pelo consulado mexicano
180562885329138_1622701077781971,1924,mae de garota que desapareceu em sc quer respostas sobre morte em go ela tambem tenta entender o motivo da garota estar em caldas novas adolescente seguia na garupa de uma moto quando foi atingida por um carro
180562885329138_1622926194426126,1596,adolescente vitima de estupro coletivo no rio entra para programa de protecao secretaria informa que menina de  anos e familia vao integrar o programa de protecao a criancas e adolescentes ameacados de morte
180562885329138_1623017691083643,4999,meu filho me perdoe diz mae de bebe morto em acidente com pai embriagado menino de  meses estava no colo da mae no banco do passageiro acidente foi na madrugada deste domingo  em campo grande
180562885329138_1622930174425728,28,descentralizada virada cultural de sp tera daniela mercury molejo e o tchan e titas havera eventos no centro mas shows principais serao espalhados por diferentes regioes sambodromo parque do carmo e jockey receberao atracoes
180562885329138_1622845994434146,10708,morre cobrador cadeirante que teve  do corpo queimado em ataque a onibus em fortaleza veiculo em que a o cobrador trabalhava foi atacado no dia  de abril
180562885329138_1622711724447573,8303,menor estuprada e exposta em rede social presta depoimento no rio acompanhada por familiares ela prestou depoimento a policia civil nesta segunda  crime foi denunciado pela tia da vitima
180562885329138_1622646881120724,930,familia perde direito de manter filho com doenca rara em casa e ele tera de voltar a hospital estado recorreu de decisao na justica e foi determinada a volta do menino hoje com  anos para a uti pediatrica em santa rosa
180562885329138_1622525494466196,4738,adolescente que sumiu em sc ha  meses morre apos acidente em goias brenda cidral de  anos estava na garupa de moto quando foi atingida por carro segundo a pm ela vivia em joinville mae foi avisada e esta em viagem para liberar corpo
180562885329138_1622456977806381,668,campo de refugiados em uganda recebe  mil novos moradores por dia quem chega a fronteira e resgatado pela onu e trazido para imvepi porta de entrada para as vitimas da crise humanitaria que mais cresce no mundo
180562885329138_1622173581168054,517,homem e morto a facadas apos ataque de cao em residencial de sorocaba de acordo com a pm agressor e pai de uma menina que teria sido mordida pelo animal rapaz e namorada dona do cachorro caminhavam quando foram abordados
180562885329138_1622100944508651,431,ao som de samba corpo de almir guineto e enterrado na zona norte do rio amigos do salgueiro levaram instrumentos para o cemiterio de inhauma cortejo ate a sepultura foi embalado pelos sucessos escritos pelo compositor morto na ultima sexta feira
180562885329138_1622062131179199,5955,mineiro morre tentando entrar ilegalmente nos eua e familia pede doacoes para trazer corpo para o brasil fabricio da silva santos de  anos foi encontrado morto em rio no mexico ministerio das relacoes exteriores diz que custos do translado do corpo e responsabilidade da familia
180562885329138_1621981787853900,2445,sobe para  o numero de mortos em acidente com onibus escolar na tanzania resultados iniciais da pericia apontam a velocidade como provavel causa da tragedia
180562885329138_1621679081217504,2014,recemnascida e abandonada dentro de caixa de papelao na bahia crianca foi deixada em frente a porta de uma casa na cidade de jacobina policiais militares a levaram para hospital da regiao onde esta internada
180562885329138_1621565494562196,460,garotas libertadas pelo boko haram chegam a capital da nigeria segundo o grupo  jovens foram libertadas mais de  garotas foram sequestradas em abril de  em escola de chibok
180562885329138_1621100987941980,1097,casal de idosos e encontrado morto a facadas em sitio de trabiju sp dois primos sao suspeitos de cometer o crime e um deles foi preso cidade nao registrava homicidio ha mais de  anos segundo a ssp
180562885329138_1621057341279678,3782,jovem agredido na cabeca com bastao de madeira por causa de isqueiro esta na uti em rio claro sp rafael bandeira barbosa de  anos ja passou por duas cirurgias ele e dois amigos foram abordados por quatro homens na avenida
180562885329138_1620843377967741,20804,acidente com veiculo escolar mata mais de  criancas na tanzania criancas dois professores e um motorista foram mortos no acidente microonibus mergulhou em um barranco na regiao de arusha neste sabado
180562885329138_1620797481305664,182,cantora country loretta lynn e hospitalizada apos sofrer derrame medicos recomendaram que ela nao faca turne nos proximos meses
180562885329138_1620724101313002,220,prefeitura de nazare na bahia investiga derramamento de azeite de dende em rio caso foi descoberto na ultima quarta feira  e ainda nao ha informacoes sobre os responsaveis
180562885329138_1620638331321579,120,escalador de  anos e o segundo morto no everest em uma semana ele queria recuperar o recorde de ser a pessoa mais velha a escalar o monte everest
180562885329138_1620539904664755,5040,homem salvo com o irmao de ataques de cobras diz que cadela foi uma heroina nunca sera esquecida dupla rocava mato em chacara em anapolis quando cachorra brigou com jararacas animal foi picado e ficou quatro dias internado em clinica mas nao resistiu
180562885329138_1620511898000889,157,hospital municipal na zona leste de sp tem mais de  pacientes nos corredores hospital de ermelino matarazzo e considerado referencia na regiao horas apos visita do g prefeito e secretario disseram que problemas tinham sido resolvidos
180562885329138_1619961898055889,4016,pai de menino angolano com tumor no braco pede ajuda para terapia em go apos tratamentos ineficazes na angola africa do sul e alemanha ele renovou a esperanca ao ver trabalho de medico na web mas nao tem dinheiro para custealo so quero a cura do meu filho
180562885329138_1619693181416094,391,debate com meryl streep e robin wright no brasil e cancelado atrizes iriam discutir empoderamento feminino em  de maio em sp assessoria nao informa se evento vai ser adiado para outra data ou nao
180562885329138_1619669871418425,876,menina com doenca rara fara tratamento inedito e experimental no brasil raissa victoria  anos sofre de epidermolise bolhosa doenca causa bolhas e lesoes pelo corpo apos o simples toque na pele da menina
180562885329138_1619744801410932,13970,adolescente foi morto a tiros por defender cachorro de pedrada diz policia jovem foi morto na quarta feira  enquanto fazia trabalho de aula na casa do vizinho menores de idade sao suspeitos
180562885329138_1619668941418518,2015,jovem de  anos morre em incendio ao montar estudio musical em casa mae se feriu de acordo com o corpo de bombeiros adolescente manipulava material inflamavel em tentativa de isolamento acustico de comodo em vinhedo
180562885329138_1619621578089921,8396,sambista almir guineto morre aos  anos no rio causa da morte seria complicacoes de problemas renais e diabetes musico estava em tratamento no hospital clementino fraga filho
180562885329138_1619588841426528,114526,cadela picada por cobra ao salvar irmaos de ataque morre em anapolis animal ficou quatro dias internado em clinica apresentou melhora mas nao resistiu ao veneno
180562885329138_1619564434762302,121,imagens mostram destruicao em kiosque do alemao que pegou fogo no rj tres feridos foram encaminhados ao hospital estadual alberto torres segundo prf houve ao menos uma explosao no local
180562885329138_1619500381435374,178,incendio destroi restaurante kiosque do alemao em itaborai e deixa tres feridos vitimas foram encaminhados ao hospital estadual alberto torres segundo prf houve ao menos uma explosao no local
180562885329138_1619374358114643,14262,cadela e picada por cobra ao salvar irmaos de ataque em anapolis dupla rocava o mato quando cao percebeu o perigo e atacou as jararacas para defender os donos
180562885329138_1618462628205816,1202,novo teste internacional indica  de contaminacao em medicamento para leucemia importado pelo governo hospital ja havia pedido um exame no produto ministerio da saude passou a importar produto fabricado por um laboratorio chines e especialistas criticam eficacia
180562885329138_1618638644854881,5195,amiga divulga ultima foto de brasileira que morreu em voo a tailandia analista financeira estava com regina dezani no voo ela era de votuporanga
180562885329138_1618354504883295,12413,nao sou animal para ele me tratar assim diz morador de rua agredido por gcm policia abriu investigacao guardas foram afastados e prefeitura ofereceu emprego para o casal
180562885329138_1618316054887140,93,jovem de  anos morre atingida por bala perdida na porta de casa no rj foi durante operacao na favela danon em nova iguacu um suspeito tambem morreu e outro dois foram presos com armas e drogas
180562885329138_1618142684904477,301,protesto contra a constituinte de maduro deixa mais um morto na venezuela manifestacoes devem seguir nesta quinta quando lideres estudantis organizarao assembleias e passeatas contra a constituinte em varias universidades
180562885329138_1618123988239680,258,rio de janeiro ja registra  pms mortos desde o comeco do ano a ultima vitima foi o subtenente reformado da pm almir oliveira de matos morto na porta de casa disquedenuncia oferece recompensa de r  mil
180562885329138_1617193914999354,265,sons de confrontos no alemao sao confundidos com guerra em varias partes do mundo video do voz da comunidade mostra realidade de quem vive no complexo do alemao do outro lado da cidade cariocas nao reconhecem a guerra
180562885329138_1617113911674021,1848,no para familia percorre  km em busca de tratamento medico para bebe familia saiu do distrito castelo dos sonhos em altamira passou por novo progresso e veio para santarem crianca foi diagnosticada com pneumonia e recebe tratamento no psm
180562885329138_1616977888354290,58,distante da vida publica belchior percorreu cidades e vivia praticamente escondido no interior do rs ha pelo menos dez anos cantor e compositor cearense perambulou por cidades gauchas onde foi hospedado em casas de amigos e fas
