180562885329138_1648695158515896,2091,filha de mulher morta no alemao por bala perdida faz desabafo tantas vezes pedi a deus que me levasse antes da minha mae  porque nao saberia como reagir  marinete berto foi a decima pessoa a morrer em confrontos na regiao em pouco mais de um mes
180562885329138_1648637721854973,6144,marido procura mulher ha mais de uma semana na cracolandia   estou sem dormir giovanna saiu de casa  em carapicuiba  no dia   e nao voltou mais
180562885329138_1648646331854112,275,lama e entulhos tomam conta de ruas em cidades atingidas por chuvas em pernambuco dois dias depois das cheias  a agua dos rios da zona da mata sul comecou a baixar  nesta terca feira    estado tem   municipios em estado de calamidade e   mil pessoas estao fora das casas
180562885329138_1647835541935191,3877,pai e bebe morrem e   ficam feridos apos carro ser esmagado por outro que despencou de barranco em sp homem de   anos e filho de   meses estavam em veiculo que seguia pela rodovia candido portinari  em franca  suspeito de dirigir embriagado  acougueiro de   anos foi preso
180562885329138_1648072331911512,1262,surto de febre amarela pode ser  tiro de misericordia  para primatas ameacados de extincao  dizem especialistas alem de causar a maior epidemia da doenca no pais entre humanos  com   mortes  virus teve expansao geografica sem precedentes em florestas e matas  definido por especialistas como tragedia humana e ambiental
180562885329138_1648228948562517,44273,jovem que lutava contra sindrome rara e retirou mais de   tumores morre em jau luta de mayara gromboni contra a sindrome de li fraumeni comecou aos sete anos de idade
180562885329138_1648183415233737,366,gravida  apresentadora eliana se afasta da tv e relata descolamento de placenta  entenda o que e preciso salvar minha filha de um parto extremamente prematuro  disse eliana em mensagem aos fas  medico explica que repouso e recomendado em casos como o dela
180562885329138_1648020468583365,80541,morre menino com cancer atendido ao lado do lixo no hospital infantil de vitoria foto de alan  de   anos  foi divulgada durante denuncia de maes sobre a superlotacao do hospital  secretaria de saude disse que pronto socorro sera transferido
180562885329138_1647789311939814,143,mais de   mil familias tiveram que deixar as casas em alagoas apos temporal municipios tiveram familias desalojadas ou desabrigadas  mais um corpo foi encontrado em maceio  numero de mortes subiu para cinco
180562885329138_1647744591944286,208,entenda por que chuvas intensas atingem estados do nordeste e do sul chuvas provocaram alagamentos e deixaram desabrigados em cidades de pernambuco  alagoas e rio grande do sul
180562885329138_1647650608620351,237,ex vereador postou selfie momentos antes de desaparecer no lago de palmas corpo de francisco nogueira lima  de   anos  foi encontrado apos cerca de   horas de buscas  sobrinho disse que todos viram quando ele afundou   aterrorizador
180562885329138_1647626688622743,504,chuva inunda hospital na zona da mata de pe  estado tem   mil desalojados e desabrigados fortes chuvas que ocorreram no ultimo fim de semana de maio no estado deixaram dois mortos e duas pessoas seguem desaparecidas
180562885329138_1646479718737440,741,bombeiros retomam buscas por vitimas de deslizamento de terra em maceio quatro pessoas desapareceram apos queda de barreira em grota no bairro santo amaro  area de cidade da regiao metropolitana esta ilhada  veja video
180562885329138_1645812255470853,355,gregg allman  cofundador da allman brothers band  morre aos   anos cantor  compositor e tecladista foi diagnosticado com hepatite c em   e enfrentava problemas de saude nos ultimos anos
180562885329138_1645925268792885,2675,buscas por adolescentes que sumiram no mar para pegar bola sao suspensas  dizem bombeiros jovens de   e   anos jogavam futebol na praia da barra  em salvador
180562885329138_1645783198807092,1208,ouvi o barulho e minha esposa pedindo socorro  soterrada  diz morador que perdeu casa em maceio chuvas na regiao metropolitana provocaram deslizamento de barreiras  quatro pessoas morreram e centenas de familias estao desalojadas
180562885329138_1645699815482097,1214,chuva na grande maceio deixa   mortos    feridos e   familias desalojadas numero de familias desalojadas pode subir para   defesa civil diz que o volume de chuva e   maior do que a esperado para o mes
180562885329138_1645634075488671,898,integrantes do swing e simpatia dizem que estao  sem chao  apos morte de percussionista tres integrantes do grupo foram ao instituto medico legal no inicio da tarde deste sabado  gu nicolau foi morto na porta do seu bar em mesquita  na baixada fluminense
180562885329138_1645368695515209,537,chuvas causam   mortes em maceio e cidade decreta estado de calamidade publica pelo menos   pessoas ficaram feridas e quatro estao desaparecidas  defesa civil diz que o volume de chuva e   maior do que a esperado para o mes
180562885329138_1645336828851729,25,morre aos   anos zbigniew brzezinski  ex conselheiro de jimmy carter de origem polonesa  ele era um estrategista linha dura que  apesar de ser conhecido como militante democrata  foi muito conservador em questoes de seguranca
180562885329138_1644368065615272,1710,ataque armado contra cristaos deixa mortos no egito onibus com cristaos coptas ia para um mosteiro no sul do cairo    pessoas morreram e   ficaram feridas
180562885329138_1644225408962871,1253,site relata ultima conversa de chris cornell com a mulher  vicky segundo o  tmz  cantor teria dito que teve problemas tecnicos no show e que estava chateado
180562885329138_1641922302526515,5354,ex empresario de cristiano araujo  didi latino morre no rj  sertanejos lamentam dstefany vaquero lima foi encontrado ferido e morreu em um hospital  compositor  ele tambem trabalhou com a dupla humberto e ronaldo
180562885329138_1641798179205594,404,jovem de   anos sonha largar droga e diz que mae pede que ele deixe a cracolandia em sp rapaz busca crack em diferentes locais do centro de sp desde acao policial de domingo e afirma que tem ate  gente rica  entre os usuarios da regiao da luz
180562885329138_1641783495873729,251,corpo do cantor chris cornell foi cremado em cerimonia com pequeno grupo de amigos e familiares  diz site segundo o  tmz  na sexta feira   as cinzas do cantor serao sepultadas  em seguida  os fas poderao prestar suas ultimas homenagens
180562885329138_1641305682588177,1347,ataque de manchester  veja relatos de testemunhas do atentado no show de ariana grande espectadores do show e familiares contam os momentos de terror e desespero vividos apos a explosao na arena manchester
180562885329138_1640808942637851,228,relembre as aventuras de roger moore como james bond em   anos no papel ator foi o que por mais tempo viveu o personagem  e seu agente ficou marcado por humor sarcastico e elegancia  moore morreu nesta terca feira    aos   anos
180562885329138_1640817535970325,484,adolescente e morta durante troca de tiros entre policiais e traficantes no jardim america rebeca tinha   anos e era mae de um bebe de um ano  ela foi baleada e chegou a ser socorrida e levada num blindado da pm para o hospital getulio vargas  mas morreu durante o trajeto
180562885329138_1640632212655524,181,video de celular mostra panico em ginasio apos explosao em show de ariana grande imagens mostram correria apos publico ter ouvido estrondo no fim do espetaculo  policia esta tratando caso como um incidente terrorista
180562885329138_1640646379320774,1901,a vitima identificada de ataque em manchester havia postado foto tirada com ariana grande em georgina callander  de   anos   superfa  da cantora  fazia curso de saude e assistencia social em lancashire  na inglaterra
180562885329138_1640850359300376,22948,medico chora ao falar sobre precariedade de hospital   estoque de comida vai zerar segundo ele  servicos de lavanderia estao prejudicados e salarios de medicos e funcionarios estao em atraso  diretor disse que governo de mt deve r    milhoes a hospital regional de sorriso
180562885329138_1640712139314198,11129,menina de   anos esta entre os mortos em ataque apos show em manchester  conheca as vitimas explosao deixou   mortos e   feridos na noite de segunda feira
180562885329138_1640687799316632,2760,roger moore  ator de   morre aos   anos ator morreu na suica  apos uma curta  mas brava  batalha contra o cancer  disse familia  ele atuou na serie  o santo  e fez sete filmes como james bond
180562885329138_1640608872657858,12820,homem e detido na investigacao do atentado de manchester  estado islamico reivindica a acao explosao de bomba caseira deixou   mortos apos show da cantora ariana grande  entre os   feridos  estao   criancas
180562885329138_1640527159332696,7103,cantora ariana grande diz que esta  destruida  apos explosao em manchester explosao apos show da cantora matou   e feriu
180562885329138_1640143202704425,15293,explosao apos show de ariana grande deixa   mortos em manchester segundo a policia  ha tambem mais de   feridos  caso e tratado como incidente terrorista
180562885329138_1638504432868302,926,transexual internada a forca deixa clinica e e levada a abrigo por ter medo da mae familia de bruna andrade de cesar alegou problemas psiquiatricos para pedir internacao  policia aguarda laudo medico e nao descarta carcere privado
180562885329138_1638408352877910,1239,voluntarios de criciuma viajam a jordania para atender refugiados da siria cabeleireiro ensinou profissao para   pessoas  medica e dentista atenderam juntos mais de   refugiados em   dias
180562885329138_1637967819588630,307,rich buckler  cartunista de  quarteto fantastico  morre aos   anos desenhista criou o personagem deathlok  e trabalhou para marvel e dc comics
180562885329138_1637305882988157,1017,coala pode desaparecer de algumas paisagens da australia  diz estudo causa e o desmatamento provocado pela urbanizacao e o desenvolvimento agricola e da mineracao  de acordo com a ong wwf
180562885329138_1637370136315065,342,cantor e apresentador kid vinil e velado na assembleia legislativa de sp vocalista da banda magazine  de sucessos como  sou boy  e  a gata comeu  morreu aos   anos  ele estava internado mais de um mes apos sofrer parada cardiaca
180562885329138_1637262242992521,1606,uso cronico de remedio ingerido por chris cornell pode facilitar impulsos suicidas  explica psiquiatra remedio pode mascarar depressao  no caso do musico  e necessario investigar se ocorreu a ingestao de outras substancias  de acordo com especialista
180562885329138_1636782536373825,688,as mortes precoces do grunge  chris cornell aumenta lista de tragedias do estilo tres dos quatro vocalistas das maiores bandas do movimento de seattle ja morreram  sem chris cornell  kurt cobain  nem layne staley  fas rezam   fica  eddie vedder  veja lista
180562885329138_1636694639715948,377,kid vinil foi de  boy  a vj em quase   anos de carreira  veja trajetoria sou boy   tic tic nervoso  foram hits com o magazine  ele se destacou com trabalhos como cantor  radialista  jornalista  vj e dj
180562885329138_1636667476385331,7082,kid vinil morre em sao paulo aos   anos vocalista da banda magazine  de sucessos como  sou boy  e  a gata comeu  tambem foi radialista e apresentador  ele estava internado mais de um mes apos sofrer parada cardiaca
180562885329138_1634834349901977,771,morte de chris cornell causa espanto e deixa fas do grunge ainda mais orfaos ainda em intensa atividade no universo pop  cantor americano morreu a dois meses de completar   anos
180562885329138_1635176393201106,1153,morre no rio dono da fabrica do biscoito globo milton ponce fernandes lutava contra um cancer  enterro foi marcado para a tarde desta quinta feira   no estado de minas gerais
180562885329138_1634979623220783,12098,chris cornell postou declaracao a mulher tres dias antes de morrer   voce e um anjo segundo tmz  vicky karayiannis disse que marido nao apresentava sinais de depressao  vocalista do soundgarden e do audioslave morreu nesta quarta   e medicos confirmam suicidio como causa
180562885329138_1634529459932466,17845,chris cornell  vocalista do soundgarden e do audioslave  morre aos   anos medicos confirmaram causa da morte como suicidio por enforcamento em detroit  nos eua  onde ele havia feito show
180562885329138_1633687480016664,62,mercado editorial no brasil tem queda real de   em   dizem editoras comparacao e com   e recuo acumulado em dois anos e de   apesar da queda  venda de editoras religiosas ao governo aumentou mais de dez vezes em relacao ao ano passado
180562885329138_1632538356798243,339,fiquei seis anos sem ver meu pai e o reencontrei  na cracolandia em meio a mudancas na politica anticrack de sao paulo  produtora cultural descreve reaproximacao com pai  ainda em luta contra vicio
180562885329138_1630974526954626,6100,jovem morre eletrocutado por fio de aspirador de po ao lavar carro na pb segundo familia  rapaz foi eletrocutado em joao pessoa quando a porta do veiculo fechou e desencapou fio do aparelho  que tocou na lataria molhada do carro
180562885329138_1631228646929214,80,publicitario jose zaragoza morre aos   anos em sp um dos fundadores da agencia dpz    o espanhol zaragoza era tambem pintor e vivia no brasil desde
180562885329138_1630928986959180,2504,pessoa maravilhosa  diz amigo de guitarrista de banda sertaneja morto em acidente joran teixeira da cruz  de   anos  foi encontrado pelas equipes de resgate dentro do arroio onde o onibus tombou  em candelaria  na manha de domingo
180562885329138_1629393583779387,1228,tentativa de assalto deixa tres pessoas mortas e uma ferida em padaria  em go segundo a policia  dupla de assaltantes abordou pm no local e houve tiroteio  alem do militar e de um criminoso  uma atendente tambem morreu  comparsa do suspeito foi baleado  mas sobreviveu
180562885329138_1628291320556280,3861,mae tenta superar morte do cacula de   anos com ajuda dos filhos adotivos   eles me dao forca rosangela muraro  de sorocaba  adotou duas meninas e um menino antes do nascimento de kaua  em   menino completaria   anos na sexta feira que antecede o dia das maes
180562885329138_1627932393925506,5140,a tragica morte de mexicana que encontrou assassinos da filha e foi morta a tiros miriam rodriguez  conhecida no pais por investigar com sucesso o sequestro e assassinato da filha por cartel de drogas local  foi morta no dia das maes
180562885329138_1627978410587571,3971,modelo morre em acidente entre caminhonete e caminhao na br acidente ocorreu entre janiopolis e campo mourao  no centro oeste do parana  segundo policia rodoviaria federal    caminhonete onde mylena mendes estava bateu na lateral de caminhao em rodovia
180562885329138_1627652497286829,481,durmo e acordo pensando nele  diz mae de menino que sumiu no ac e deixou   livros criptografados desaparecimento de bruno borges  de   anos  completou mais de   dias  mae diz que leu quatro livros do estudante
180562885329138_1627638553954890,485,antonio candido  critico literario e sociologo  morre aos   anos em sao paulo autor de  formacao da literatura brasileira  deu aulas na usp e ganhou premios como jabuti e camoes
180562885329138_1627550560630356,881,mulher com cancer terminal realiza sonho de album de casamento sozinha quando coloquei o vestido  fiquei tao emocionada  relata q may chen  de   anos  que decidiu nao esperar por um noivo
180562885329138_1626702787381800,5857,estudantes carregam livros na cabeca para driblar cheia e chegar a aulas em anama  no am municipio e um dos   em situacao de alerta
180562885329138_1626499964068749,2956,crianca morre atingida por galho de arvore ao brincar em praca de campina grande menino de   anos estava brincando em uma praca quando galho da arvore caiu sobre ele
180562885329138_1626403774078368,378,menino de   anos morre atropelado ao tentar atravessar rodovia do df acidente foi na br  em sobradinho  na noite de quarta feira  havia passarela a   metros do local do acidente  motorista deve responder por homicidio culposo
180562885329138_1625498357502243,404,adolescente de   anos e atingido por bala perdida em cascavel acidente aconteceu enquanto ele esperava o onibus em um ponto com a mae e o padrasto  vitima esta internada em estado grave no hospital universitario
180562885329138_1625398577512221,617,a gente precisa comer  diz ana botafogo sobre funcionarios do theatro municipal ato com bale e musica classica na porta do teatro protestou contra salarios atrasados  artistas pedem doacoes ate de alimentos  governo afirmou que nao ha recursos para cultura
180562885329138_1625208190864593,1172,familia arromba cadeado de cemiterio para enterrar crianca na paraiba  video cemiterio publico do conde  no litoral sul  estava trancado e sem nenhum funcionario   manter o cemiterio fechado e protegido e uma pratica da administracao  diz a prefeitura
180562885329138_1625395224179223,416,michael parks  ator de  kill bill  morre aos   anos ele tambem atuou em outros filmes com roteiro ou direcao de quentin tarantino como  django livre  e  um drink no inferno
180562885329138_1625359404182805,4038,ator nelson xavier pediu para usar terno do medium chico xavier quando morresse  conta medica especialista que acompanhou tratamento em uberlandia   revelou que ele escolheu a cidade para se despedir do planeta
180562885329138_1624921044226641,49960,nelson xavier morre aos   anos em uberlandia ator morreu apos complicacoes de uma doenca pulmonar  ele ficou conhecido por novelas como  irmaos coragem  alem de pecas e filmes como  chico xavier
180562885329138_1622868134431932,1100,familia diz ter conseguido dinheiro para trazer corpo de mineiro que morreu no mexico para o brasil fabricio da silva santos  de   anos  morreu afogado ao tentar entrar ilegalmente nos eua  familia aguarda liberacao do corpo pelo consulado mexicano
180562885329138_1622701077781971,1923,mae de garota que desapareceu em sc quer respostas sobre morte em go ela tambem tenta entender o motivo da garota estar em caldas novas  adolescente seguia na garupa de uma moto  quando foi atingida por um carro
180562885329138_1622845994434146,10708,morre cobrador cadeirante que teve   do corpo queimado em ataque a onibus em fortaleza veiculo em que a o cobrador trabalhava foi atacado no dia   de abril
180562885329138_1622646881120724,930,familia perde direito de manter filho com doenca rara em casa  e ele tera de voltar a hospital estado recorreu de decisao na justica  e foi determinada a volta do menino  hoje com   anos  para a uti pediatrica em santa rosa
180562885329138_1622525494466196,4736,adolescente que sumiu em sc ha   meses morre apos acidente em goias brenda cidral  de   anos  estava na garupa de moto quando foi atingida por carro  segundo a pm  ela vivia em joinville  mae foi avisada e esta em viagem para liberar corpo
180562885329138_1622456977806381,666,campo de refugiados em uganda recebe   mil novos moradores por dia quem chega a fronteira e resgatado pela onu e trazido para imvepi  porta de entrada para as vitimas da crise humanitaria que mais cresce no mundo
180562885329138_1622062131179199,5955,mineiro morre tentando entrar ilegalmente nos eua e familia pede doacoes para trazer corpo para o brasil fabricio da silva santos  de   anos  foi encontrado morto em rio no mexico  ministerio das relacoes exteriores diz que custos do translado do corpo e responsabilidade da familia
180562885329138_1621981787853900,2444,sobe para   o numero de mortos em acidente com onibus escolar na tanzania resultados iniciais da pericia apontam a velocidade como provavel causa da tragedia
180562885329138_1620843377967741,20803,acidente com veiculo escolar mata mais de   criancas na tanzania criancas  dois professores e um motorista foram mortos no acidente  microonibus mergulhou em um barranco na regiao de arusha neste sabado
180562885329138_1620797481305664,182,cantora country loretta lynn e hospitalizada apos sofrer derrame medicos recomendaram que ela nao faca turne nos proximos meses
180562885329138_1620539904664755,5040,homem salvo com o irmao de ataques de cobras diz que cadela foi uma heroina   nunca sera esquecida dupla rocava mato em chacara  em anapolis  quando cachorra brigou com jararacas  animal foi picado e ficou quatro dias internado em clinica  mas nao resistiu
180562885329138_1619961898055889,4015,pai de menino angolano com tumor no braco pede ajuda para terapia em go apos tratamentos ineficazes na angola  africa do sul e alemanha  ele renovou a esperanca ao ver trabalho de medico na web  mas nao tem dinheiro para custea lo   so quero a cura do meu filho
180562885329138_1619669871418425,876,menina com doenca rara fara tratamento inedito e experimental no brasil raissa victoria    anos  sofre de epidermolise bolhosa  doenca causa bolhas e lesoes pelo corpo apos o simples toque na pele da menina
180562885329138_1619668941418518,2015,jovem de   anos morre em incendio ao montar estudio musical em casa  mae se feriu de acordo com o corpo de bombeiros  adolescente manipulava material inflamavel em tentativa de isolamento acustico de comodo  em vinhedo
180562885329138_1619621578089921,8396,sambista almir guineto morre aos   anos no rio causa da morte seria complicacoes de problemas renais e diabetes  musico estava em tratamento no hospital clementino fraga filho
180562885329138_1619588841426528,114512,cadela picada por cobra ao salvar irmaos de ataque morre em anapolis animal ficou quatro dias internado em clinica  apresentou melhora  mas nao resistiu ao veneno
180562885329138_1619374358114643,14259,cadela e picada por cobra ao salvar irmaos de ataque  em anapolis dupla rocava o mato quando cao percebeu o perigo e atacou as jararacas para defender os donos
180562885329138_1618638644854881,5195,amiga divulga ultima foto de brasileira que morreu em voo a tailandia analista financeira estava com regina dezani no voo  ela era de votuporanga
180562885329138_1618316054887140,93,jovem de   anos morre atingida por bala perdida na porta de casa no rj foi durante operacao na favela danon  em nova iguacu  um suspeito tambem morreu e outro dois foram presos com armas e drogas
180562885329138_1617577728294306,2117,laudo aponta que estudante de medicina morreu afogada apos carro cair em valeta rafaela teixeira de almeida    ficou submersa apos acidente em sinop  jovem que conduzia veiculo estava embriagada  diz policia
180562885329138_1616751251710287,364,distante da vida publica  belchior percorreu cidades e vivia praticamente escondido no interior do rs ha pelo menos dez anos  cantor e compositor cearense perambulou por cidades gauchas  onde foi hospedado em casas de amigos e fas
180562885329138_1615528165165929,141,corpo de belchior e sepultado em fortaleza milhares de fas se despediram do cantor e compositor em fortaleza e sobral  cidade natal do artista
180562885329138_1614692598582819,687,corpo de radialista atropelada por carro alegorico no carnaval e enterrado no rio representantes de varias escolas de samba foram homenagear liza carioca   temos que repensar no aspecto da seguranca e no aspecto daquilo que nao deu certo no carnaval  disse presidente da liesa
180562885329138_1614350498617029,392,corpo do cantor belchior deixa teatro em sobral e segue para fortaleza  onde sera sepultado funeral na cidade natal do artista teve centenas de fas
180562885329138_1613669945351751,574,belchior    musicas para entender a carreira do artista musico cearense  que morreu neste domingo   aos   anos  cantou sobre angustias da juventude e medo de aviao  mas tambem refletiu sobre politica e sociedade
180562885329138_1613510992034313,1047,belchior abandonou carreira e passou quase   anos sem paradeiro certo cantor deixou carros em estacionamentos  acumulou dividas e chegou a ser procurado pela policia do uruguai  musico morreu neste sabado    no rio grande do sul
180562885329138_1613459418706137,4672,pais de madeleine mccann mantem esperanca   anos depois na quarta feira   sao completados   anos desde que madeleine  que tinha   anos na epoca  desapareceu do apartamento de ferias de seus pais em um complexo da praia da luz  em algarves  no sul de portugal
180562885329138_1613412632044149,2934,analise preliminar indica que belchior morreu por rompimento da arteria aorta  diz delegada medico do iml de cachoeira do sul relatou a policia que artista teve morte por causas naturais  corpo do cantor sera transportado para sobral  no ceara  na madrugada de segunda feira
180562885329138_1613097475408998,242,incendio em hotel em braco do norte  sc  deixa mortos tres pessoas  dois adultos e uma crianca  morreram na madrugada deste domingo
180562885329138_1613046345414111,1182,alpinista suico ueli steck morre no everest ueli steck era detentor de recordes de velocidade de subida  e um dos mais famosos alpinistas de sua geracao  suspeita e que suico tenha escorregado
180562885329138_1612974968754582,222,anemia infecciosa equina coloca em risco a vida dos cavalos do pantanal a doenca pode matar os animais e traz muito prejuizo para os criadores  ela e grave  transmissivel e nao tem vacina ou cura
180562885329138_1612175328834546,6430,morre estudante de medicina vitima de explosao em cascavel maria luisa kamei  de   anos  estava internada desde o dia   de marco  ela teve   do corpo queimado e complicacoes em orgaos internos
180562885329138_1612166118835467,654,video mostra momento da queda de aeronave durante voo de instrucao em itapira  assista piloto e aluno morreram no acidente com aviao que saiu do aeroporto dos amarais  em campinas  testemunha diz que ouviu  estalos  antes de bimotor cair
180562885329138_1612054742179938,3610,morre radialista que foi atingida por carro alegorico no carnaval do rio elizabeth ferreira joffe  de   anos  foi uma das vitimas de acidente ela ficou internada ha mais de dois meses  familia informou que ela estava no cti e teve anemia e infeccao bacteriana
180562885329138_1612030105515735,454,aeronave cai com dois passageiros durante voo de instrucao em itapira aviao modelo twin comanche decolou do aeroclube de campinas no fim da tarde de sexta feira  e foi localizado na manha deste sabado em area de mata fechada  bombeiros afirmam ter encontrado corpos no local
180562885329138_1610724358979643,2133,fui deixada numa ilha para morrer ao ficar gravida aos   anos mauda kyitaragabirwe foi abandonada em lugar conhecido como  ilha da punicao  em uganda
180562885329138_1608333269218752,6234,medica e baleada no ombro quando tentava sair da mare  rio vitima foi socorrida para o hospital municipal miguel couto  onde trabalha  klayne moura teixeira de souza teria se confundido usando aplicativos
180562885329138_1608112645907481,15169,menina desaparecida ha tres meses em feira de santana e encontrada morta gabrielly gomes santana  de sete anos  sumiu quando brincava na porta de casa  no dia   de janeiro
180562885329138_1608170935901652,446,jonathan demme  diretor de  o silencio dos inocentes  e  filadelfia  morre aos   anos cineasta americano ganhador do oscar lutava contra um cancer de esofago e morreu apos complicacoes da doenca
