value
"Temores eram tão grandes que negociações do dólar à vista demoraram para acontecer; entenda e acompanhe a cotação  ttps://glo.bo/2rigj0N  "
"Acusados de raptar, drogar, estuprar e matar a menina de oito anos em 1973 eram de família influente do ES e caso foi arquivado por falta de provas. Fato instituiu o Dia Nacional de Combate ao Abuso Sexual contra Crianças   "
" - Dólar futuro atinge limite máximo após denúncias envolvendo o presidente Michel Temer    "
"Guarda Municipal de Campinas, SP, diz que vítima teria tentado agredir agente de segurança com uma faca   "
" - vocalista do Soundgarden e do Audioslave morreu em Detroit, aos 52 anos    "
"Nesta quarta-feira, quase 5 mil estão sem aulas após morte de jovem   "
"Comparação é com 2015, e recuo acumulado em dois anos é de 17%. Subsetor que mais sofreu foi o de livros científicos, técnicos e profissionais   "
"É desesperador ouvir o relato da mãe que viu o filho de 4 anos sendo levado por assaltantes. Criança ficou 2 horas sob o poder de ladrões     "
"Os 'chapas' guiam os motoristas de outros estados por caminhos mais seguros   "
"Bom para lembrar que o lixo não 'desaparece' quando a gente joga fora...   "
"Fiquei seis anos sem ver meu pai e o reencontrei... na cracolândia   G1"
"Maria Magnólia ficou com a mão presa na maçaneta da porta quando tentou escapar do veículo   "
"Família diz que homem, que se matou após confessar o crime, jamais demonstrou comportamento agressivo; ele afirmou ter jogado o corpo em rio    "
"Jovem com doença rara volta a andar após tratamento na Tailândia; pai e avô morreram em decorrência da mesma doença   "
"Briga de trânsito deixou universitário cego de um olho   "
"Ela chegou a chamar os médicos, mas não havia mais nada a ser feito   "
"Ela, atual namorado e pai dele foram atingidos por carro em alta velocidade; suspeito está foragido.  "
"Uma atividade comum para muitas famílias levou a vida de jovem que havia acabado de se tornar pai   "
"Nove pessoas foram internadas após almoço. Suspeita é de que ex-namorado de uma das vítimas tenha envenenado alimentos  "
"'Sonho dela era ter uma menina', diz amiga   "
"Cunhado confessou crime e falou que tentou estuprar a adolescente. Bombeiros procuram corpo   "
"9 pessoas foram levadas para hospital; ex de uma das vítimas é suspeito de ter cometido o crime   "
"Funcionários foram liberados após 4 horas de negociação   "
"Paulo estava nas proximidades do Maracanã quando foi atingido no braço esquerdo e no tórax   "
"Ônibus tombou no RS; uma pessoa morreu e 7 ficaram feridas   "
"'Perguntavam quem era o pai ou o que eu ia dizer quando ela crescesse. Eu sempre disse a verdade, isto não é um problema para ela'    "
"Vítima foi levada para o Hospital das Clínicas; helicóptero chegou a pousar na Avenida Paulista para fazer o resgate. "
"Paulo Roberto Zagallo, de 28 anos, foi internado após levar tiro nas proximidades do estádio do Maracanã, na madrugada deste domingo, 14.  "
"Três mulheres, dois regimes de pena, um domingo. O Dia das Mães de detentas na penitenciária e de quem recebeu o direito à saída temporária; veja vídeo     "
"Helicóptero Águia chegou a pousar na Avenida Paulista     "
"EUA endurecem discurso      "
" - tudo aconteceu dentro de uma padaria    "
"Antes de responder, talvez seja legal imitar fotógrafo que resolveu escancarar o lixo que as pessoas produzem por meio de fotos. Teve gente que só depois das fotos percebeu o quanto bebia      "
"Segundo a polícia, suspeita é que crime ocorreu durante tentativa de assalto ao local. Morreram um cliente, um suspeito e a sobrinha da dona do estabelecimento.    "
"Acidentes aconteceram na BR-020, em Formosa, no Entorno do DF.  "
"Eduardo Chianca foi detido em Moscou em agosto de 2016 por carregar em sua bagagem quatro garrafas de ayahuasca, um chá utilizado em terapias e rituais religiosos.  "
"Presidente da atração diz que é 'pausa para respirar'; visitantes, em prejuízos     "
"Quando a vida impõe o inverso do que seria natural, como superar? Conversamos com mães que tinham imaginado todas as dores, menos a de perder um filho     "
"Rotina vergonhosa e de humilhações só foi interrompida após um deles assistir a uma propaganda na TV     "
"Kauã, único filho biológico de Rosangela, morreu no fim de 2016 😢   "
"A empresária liderava um grupo de 600 famílias em busca de parentes desaparecidos   "
"Mylena Mendes tinha 19 anos e morava em Goioerê, no Paraná  "
"Conversamos com a mãe do menino do Acre que desapareceu de forma misteriosa há quase 2 meses. Entre os assuntos, ela contou como tem sido os dias de espera, sobre o Dia das Mães e escreveu uma carta aberta ao filho     "
"Ela tem um câncer em estágio terminal. Você pode ter achado a história apenas triste, mas o que ela diz é para refletir    😢 ❤"
"Município de Anamã é um dos 29 em situação de alerta no estado   "
"Aos 19 anos, irmãs planejam fazer faculdade para se tornarem professoras   "
"Ela contou ainda que ator, que era ateu, mudou suas crenças após fazer Chico Xavier   "
"Rio vive uma das mais graves crises de segurança dos últimos 20 anos    "
"Estudante de 13 anos estava com os pais quando foi baleado na cabeça   "
"Com salários atrasados, artistas pedem doações até de alimentos     "
"Ator morreu nesta quarta-feira aos 75 anos; leia perfil    "
"Vídeo divulgado nas redes sociais mostra família esperando com caixão do lado de fora do cemitério   "
"Confira o resumo com as principais notícias desta quarta-feira   "
"Guarda Civil chegou ao local depois de uma denúncia de roubo de celular    "
"Menino de 2 anos caiu em piscina de clube    "
"Especialista que acompanhou tratamento em Uberlândia  revelou que ele escolheu a cidade para 'despedida' Leia mais "
"Desigualdade diminuiu, aponta estudo, mas diferença ainda é gritante; veja dados por cor, sexo e domicílio    "
"Comerciante trabalhava quando foi feita refém no Grande Recife   "
"'Fez tudo o que quis, do jeito que quis e da sua melhor maneira possível, sempre', diz filha. Leia a mensagem deixada por ela      😢"
"Cabo que fazia segurança privada em um pet shop morreu    "
"Assessor jurídico diz que local não está passando por manutenção. Nova gestão do parque afirma que todas as atrações abertas são seguras   "
"Três garotas cruzavam a rua quando o SUV as atingiu  "
"Médico disse que sofreu tentativa de assalto    "
"Grupos estão acampados em viaduto e na Rodoviária de Manaus  "
"Fabrício morreu afogado em rio no México. Família fez campanha para arrecadar dinheiro para trazer mineiro de volta ao Brasil  "
"Havia 5 meses a mãe procurava por filha; ela soube onde adolescente estava da forma mais triste     "
"Garota será encaminhada para um local sigiloso onde será fornecida à família assistência jurídica, social e psicológica   "
"Criança estava no colo da mãe, que lamentou a morte em rede social; casal se dirigia a loja para comprar mais cerveja   "
"Shows principais da Virada Cultural não serão realizados no Centro   "
"Cobrador teve 90% do corpo queimado enquanto trabalhava em veículo em Fortaleza   "
"Não vai deixar pra última hora E aproveita pra começar a estudar pelo  bit.ly/2eTEVEf   "
"Menina de 12 anos vítima de estupro coletivo no RJ presta depoimento; delegada falou sobre o caso     "
"Após 3 anos, família do RS está revivendo a dor de ver o filho com doença rara ter de voltar para o hospital - mas não é por escolha deles     "
"Foi assim que mãe descobriu a localização da filha: com uma ligação da polícia   "
"Pai da menina foi tirar satisfações com vizinhos após incidente   "
"A família do cantor agradeceu o carinho dos fãs    "
"Família pede doações para trazer corpo para o Brasil   "
"Mulher ouviu choro da criança na porta de casa e chamou a polícia. Garotinha ganhou apelido de Lorena e está internada.     "
"A Nigéria disse que assegurou a libertação de 82 garotas em troca de prisioneiros do Boko Haram. Grupo tinha sequestrado 200 meninas em 2014. "
"Dois primos são suspeitos de cometer o crime e um deles foi preso   "
"Rafael, de 18 anos, está na UTI e já passou por duas cirurgias "
"Loretta tem 85 anos e é chamada de primeira dama da música country  "
"Resultado de análise sobre os impactos ambientais do vazamento deve ficar pronto na segunda-feira .  "
"Ele queria recuperar o recorde de ser a pessoa mais velha a escalar o Monte Everest.   "
"Cadela Mariana enfrentou cobras e evitou que elas atacassem os dois homens. Mas ela não resistiu aos ferimentos.  "
"Hospital de Ermelino Matarazzo é considerado referência na região. Após visita do G1, prefeito e secretário disseram que problemas tinham sido resolvidos.   "
"Após passar por tratamentos ineficazes na Angola, África do Sul e Alemanha, Domingos renovou a esperança ao ver trabalho de médico de Goiânia. Mas ele não tem dinheiro suficiente para custear a terapia para o filho  Leia a história: "
"Doença causa bolhas e lesões pelo corpo após o simples toque na pele da menina   "
"Dias antes do assassinato, Aldo discutiu com outro adolescente que agrediu seu cachorro com uma pedra   "
"Mãe ficou ferida; caso aconteceu no interior de São Paulo   "
"Mariana foi picada no focinho e não resistiu ao veneno das jararacas 😢   "
"Ministério da Saúde trocou fornecedor no início do ano, mas diz que 'seguiu os mesmos critérios técnicos e embasamentos científicos dos anos anteriores' Leia mais "
"Amiga de brasileira que morreu após passar mal em voo para a Tailândia divulgou a última foto de Regina, feita no avião  "
"Conversamos com morador de rua agredido por GCM em São Paulo. Ele começaria a trabalhar nesta quinta-feira, mas tudo mudou após agressão     "
"Atos contra Maduro já provocaram a morte de 32 pessoas; entenda a situação na Venezuela      "
"Simplesmente veja este vídeo     "
"“Acho que Deus tem um plano muito maravilhoso para ele. Amo ele e o que importa no momento é a saúde do meu filho”, diz o pai do bebê   "
"G1 refez trajeto. Pessoas que conviveram com o cantor dizem que ele já não tinha mais dinheiro e dependia dos outros para ter onde morar    "
"Ator se abriu pela primeira vez sobre seu divórcio em entrevista 💔  "
"Segundo a polícia, jovem que dirigia o carro durante o acidente estava embriagada. Ela pode responder por homicídio culposo, quando não há a intenção de matar  "
"O homem participava de uma manifestação contra o governo de Nicolás Maduro, em Caracas    "
"Há pelo menos 10 anos, cantor e compositor cearense perambulou por cidades gaúchas, onde foi hospedado em casas de amigos e fãs. Belchior morreu no sábado, aos 70 anos.  "
"Trabalhadores rurais foram assassinados no dia 19 de abril, em Colniza, MT   "
"O índice daqueles que têm mais orgulho do que vergonha é de 63%, o menor valor já registrado   "
"Qual personagem você gostaria que não tivesse morrido em Harry Potter?   "
"Mãe da criança está desaparecida     "
"Escritor, Portella também foi ministro da Educação no governo João Figueiredo  "
"Milhares de fãs se despediram do cantor em Fortaleza e Sobral, cidade natal do cantor e compositor :'(   "
"Não há feridos; ataque ocorre após tiroteios em comunidade   "
"Criança tem aproximadamente 8 meses e foi encontrada por moradora   "
"Paciente tinha passado por cirurgia vascular   "
"Outro vídeo do protesto de sexta-feira  mostra uma mulher sendo arrastada por policias militares. Em nota, a PM do Rio diz que agiu em vários distúrbios reagindo à ação de vândalos que, infiltrados entre os legítimos manifestantes, promoveram atos de violênciaLeia mais:   "
"Representantes de várias escolas de samba foram homenagear Liza Carioca  "
"Região é alvo de conflito agrário  Leia mais: "
"Fortaleza e Sobral, cidade natal do cantor, terão funerais   "
"Hóspede pulou janela e desceu do 1º andar por uma árvore. Três pessoas morreram após inalarem fumaça.  "
"Animal passou por rápido tratamento antes de ser devolvido à natureza. Unidade também recebeu duas aves.  "
"Músico cearense, que morreu neste domingo  aos 70 anos, cantou sobre angústias da juventude e medo de avião, mas também refletiu sobre política e sociedade.  "
"Objetivo é ajudar a família de Mateus, que mora em São Paulo e Rio de Janeiro, a se manter em Goiânia durante a recuperação. Ele passou por cirurgia que durou quase quatro horas.  "
"Cantor deixou carros em estacionamentos, acumulou dívidas e chegou a ser procurado pela polícia do Uruguai. Responsável por composições que se tornaram clássicos da música brasileira, músico morreu neste sábado    "
"Madeleine tinha 3 anos quando desapareceu do apartamento de férias de seus pais em um complexo da Praia da Luz, em Portugal "
"Corpo do artista, que morreu aos 70 anos, viajará a Sobral, no Ceará, onde ocorrerá o enterro  "
"Mateus Ferreira passou por cirurgia de 4 h para reparação dos ossos do rosto. 'Vai se recuperar', diz a mãe  "
"FOTOS: Relembre a carreira de Belchior; cantor cearense morreu aos 70 anos, no Rio Grande do Sul   "
"Primeiras informações são de que dois adultos e uma criança estão entre os mortos; caso ocorreu em Braço do Norte  "
"Amigos de Mateus Ferreira da Silva tentam doações para que familiares do estudante, que moram em SP e no RJ, fiquem em Goiânia durante sua recuperação  "
"Ueli Steck era detentor de recordes de velocidade de subida. Suspeita é que suíço tenha escorregado.  "
"País perdeu 190 mil km2 de florestas em 16 anos. Os dados inéditos foram lançados em Brasília pelo projeto MAP Biomas  "
"Mateus Ferreira da Silva, de 33 anos, sofreu traumatismo cranioencefálico, múltiplas fraturas e permanece internado em UTI com quadro grave.  "
"Hoje nossa filha faz seis anos, acho que é o melhor presente de aniversário que ela vai ter, a mãe dela de volta, disse marido. Criminosos chegaram a pedir o resgate em moedas virtuais  "
"A Coreia do Norte testou neste sábado  um míssil balístico pouco depois de o secretário de Estado norte-americano, Rex Tillerson, ter alertado que, se o país não paralisar o seu programa nuclear, poderá sofrer “consequências catastróficas  "
"16 pessoas morreram no exterior por defeito em airbag da Takata. Maioria teve cortes profundos no pescoço feitos pelos estilhaços de metal; ENTENDA ->   "
"Trio ainda vai responder pelos crimes de violação de domicílio, usurpação de função pública, abuso de autoridade e fraude processual em Goiânia .  "
"Mateus participava de manifestação e agora está em UTI com quadro grave; PM diz que apura o caso  "
"Maria Luísa Kamei, de 20 anos, estava internada desde março. Ela teve 80% do corpo queimado em explosão causada por vazamento de gás  "
"Piloto e aluno morreram; acidente ocorreu em Itapira, no interior de SP  "
"ACIDENTE NA SAPUCAÍ: Elizabeth Ferreira Jofre foi ferida por carro desgovernado durante desfiles do carnaval do Rio, na Sapucaí  "
"Aeronave de pequeno porte saiu ontem de Campinas e foi achada hoje em área de mata, em Itapira; piloto e passageiro morreram  "
"Mateus Ferreira sofreu traumatismo craniano e fraturas no rosto durante manifestações de ontem em Goiânia; VÍDEO mostra agressão ->  "
"Vítima foi encontrada por pescadores     "
"Ela tinha apenas 12 anos e foi salva graças a um pescador     "
"Jovem tinha 14 anos quando disparou contra seus pais enquanto eles dormiam; ambos sobreviveram. Família tenta entender o que aconteceu naquela noite    "
"Pesquisa divulgada pelo IBGE mostra os números do desemprego no Brasil no 1º trimestre   "
"Eu exploro as pessoas, mas elas também se beneficiam   "
"Em 6 dias, 5 pessoas morreram em confrontos nas comunidades    "
"Pelo menos seis pessoas ficaram feridas, uma delas gravemente   "
"De mãos dadas, eles se despediram após uma relação de 69 anos; neto fala do sentimento da família      😢"
"70% das vítimas de estupro no Brasil, mostra pesquisa, são menores de idade     "
"Há uma semana, nove trabalhadores foram mortos por grupo de homens encapuzados   "
"Vinte e oito milhões de brasileiros sofrem com zumbido constante    "
"Escuta o som do vídeo destacado. Tem sido a realidade dos moradores do Alemão - uma realidade que fez mais uma vítima: um menino de 13 anos que morreu atingido por um tiro de fuzil quando ia jogar videogame      Veja vídeo completo  "
"Irmãos de três e oito anos brincavam perto de casa quando comeram as balas com chumbinho   "
"Segundo as investigações, o chefe e ela mantinham secretamente um relacionamento amoroso Leia mais "
"Segundo o pai, ela se perdeu usando aplicativos de celular quando tentava chegar ao Centro Leia mais "
"Qual foi a última vez que você viu uma comédia romântica nos cinemas? Faz tempo, né? O gênero não é mais o queridinho de Hollywood e o  explica por quê   "
"Mãe tinha esperança de encontrar filha viva    "
"Cineasta vencedor do Oscar tinha 73 anos   "
"Mãe das crianças está hospitalizada     "
"Em média, há uma troca de tiros a cada duas horas e dez minutos   "
"Corpo foi encontrado por duas mulheres que faziam caminhada   "
"Homem de 23 anos levou tiro na cabeça   "
"Oito grávidas de Nerópolis  receberam as fraldas que Carla ganhou durante a gravidez   "
"Balanço foi divulgado pela Polícia Militar; aumento de velocidade gerou polêmica no começo do ano     "
"Vizinhos relataram à polícia que um suspeito usando um capuz e uma mochila foi visto saindo do prédio Leia mais "
"3 PMs também ficaram feridos quando criminosos tentavam impedir que a polícia instalasse uma cabine blindada em UPP  Leia mais "
"3 soldados morreram durante treinamento    "
"Crianças com idades entre 12 anos e 5 meses foram levadas para abrigo  "
"A recém-nascida foi deixada embaixo de uma árvore em Aparecida de Goiânia   "
"Ídolo da Jovem Guarda, o artista enfrentava um câncer e morreu aos 70 anos   "
"Fábio foi o único sobrevivente de acidente no Rio que matou noivo e mais dois amigos depois de festa  "
"Sebastião de Souza foi um dos nove trabalhadores rurais mortos em distrito de Colniza, MT  "
"Assustado com assalto a empresa de valores, casal de idosos ficou por 3 horas escondido debaixo da cama no Paraguai; moradores relatam momentos de terror    "
"O aplicativo, entretanto, não informou quais são os locais nem a quantidade de áreas que estão bloqueadas para chamados de passageiros   "
"Adolescente de 17 anos ia para padaria onde trabalhava havia 8 anos quando ficou no meio de uma troca de tiros     😢"
"Sequestro e assassinato de menino de 10 anos por técnico de futebol que o tratava como filho choca Uruguai     "
"Ladrões invadiram casa; filho dormia e chegou a ser rendido     "
"Americano passa 43 anos preso em uma cela minúscula, sozinho, sem nunca ter tido um julgamento 'justo' e sempre se dizendo inocente    "
"Um em cada quatro adolescentes brasileiros está com excesso de peso     "
"Animal, que está ameaçado de extinção, teria matado cinco bois. "
"Outros dois parentes morreram no acidente. Parte superior do veículo chegou a se desprender. "
"Veja o que dizem os analistas sobre a tensão com a Coreia do Norte     "
"Parte do palco onde cantor se apresentou desabou. Seis pessoas ficaram feridas. "
"Bebê estava quietinha; moradores abriram mala para ver o que tinha dentro e ficaram surpresos   "
"Uma das hipóteses é que assassinos agiram a mando de fazendeiros. "
"Cantor, ídolo da Jovem Guarda, tratava um câncer. "
"Corpo foi localizado após ligação     "
"O relato desta mulher, o seu mais doloroso segredo, nem à família ela conseguiu contar; sob a condição de não ter a identidade revelada, ela se abriu   "
"Dados do Mapa da Violência 2017 obtidos com exclusividade pela BBC Brasil mostram 2.928 casos somente em 2014.  "
"O animal, de cerca de 2 metros, foi encontrado encalhado e em estágio de decomposição   "
"Emocionado, Papa Francisco fugiu do protocolo e soltou frase ao homenagear cristã assassinada por sua fé diante de marido muçulmano   "
"Vestidos de branco, manifestantes tomaram as ruas de Caracas; ao menos, 20 pessoas morreram nas últimas semanas   "
"Algumas vítimas foram amarradas, segundo os peritos  "
"Suspeita é de que capangas de fazendeiros da região tenham cometido o crime   "
"Érika está frustrada com a decisão da Prefeitura de Sorocaba, SP: 'o sonho acabou, porque você está ali crente que conseguiu seu apartamento e falam que agora você tem que concorrer a uma nova vaga'  "
"Textos compartilhados na web falam que já há vacina e que há terapias que curam a doença. Presidente da Sociedade Brasileira de Diabetes condena notícias falsas.  "
"Ataque ocorreu em base do Exército afegão no norte do país.  "
"Com uma doença degenerativa, o pequeno Arthur vive em hospital no RS. Pais lutam contra o tempo para trazer medicação importada que retarda avanço da patologia: 'A gente tem que lutar por esse medicamento antes que pare tudo'   "
"Michele Scarponi foi atingido próximo a sua casa, na região central da Itália.  "
"A suspeita é que os autores do crime sejam capangas de fazendeiros da região   "
"Vizinhos ouviram barulhos e chamaram a polícia    "
"Veterinários afirmam que cães sofreram maus-tratos   "
"Ao menos 10 pessoas morreram    "
"100 famílias vivem no local; número de mortos pode aumentar   "
"Famoso nos anos 1970 pela música 'Everybody plays the fool', ele foi encontrado morto dentro de carro em LA   "
"Cada vez mais jovens optam por vasectomia ou ligadura de trompa para não ter filhos:  "
"Prisão ocorreu após depoimento do padrasto da menina, que confessou. Adolescente foi achada morta em matagal.  "
"Corpo de Jéssica Miranda Flores, 22, foi encontrado em parede de imóvel em construção em Piracicaba.  "
"Terror na França, IR no Brasil, games no Rio e mais...   "
"Nação mais nova do mundo está devastada por guerra que começou em 2013  "
"Confira o resumo com as principais notícias desta quinta-feira   "
"Jovem fala da tristeza em perder seus quíntuplos e afirma que não desistiu de ser mãe 😢   "
"Atirador matou um policial e foi morto na noite desta quinta-feira    "
"G1 ao vivo: tiroteio em Paris, Brasil fecha empregos e cachorro 'funcionário do mês'"
"Jacques Dias chama atenção para situação vivida na Uerj Leia mais "
"Três ônibus foram incendiados, aulas foram canceladas e linhas pararam de circular na cidade  "
"'Eu não gosto de ser tocado', dizia o menino; mãe filmou ação dos policiais    "
"Ataques deixaram população sem ônibus em Fortaleza e levaram pânico a diversas regiões; veja vídeo  "
"Menino de 14 anos ia apenas registrar um roubo com o pai e o irmão, e família foi vítima de uma violência ainda pior causada pelos mesmos criminosos     "
"Com 2,20m, jovem deixou a escola por sofrer bullying; agora, ele retoma a rotina e tenta descobrir por quais motivos ele não para de crescer   "
"Especialistas apontam que 'desafio' surgiu na Rússia em 2015 depois de notícia falsa. No Brasil, polícia investiga casos de suicídio em três estados  "
"Imagens da câmera de segurança mostram a ação dos ladrões    "
"Confira o resumo com as principais notícias desta quarta-feira   "
"Casos foram registrados na madrugada e polícia investiga se tem ligação com o jogo da    "
"Causa da morte ainda não foi divulgada   "
"Desaparecimento de menina de 15 anos deixa mãe em choque após carta e mensagens encontradas em celular     ENTENDA os riscos do jogo  "
"Durante crise, profissionais estão 'diminuindo' seu currículo para não parecerem capacitados demais para uma vaga. Você já fez isso?   "
"Número de venezuelanos que vem para o Brasil para fugir da crise aumentou  "
"Músico passou mal durante show. Produção diz que ele sofreu um infarto  "
"Cartas de despedida reforçam suspeita que rapaz atirou na namorada e depois se suicidou   "
"Mulheres relatam a tristeza que sentem ao não poder alimentar os filhos. Até mãe que não foi vacinada se compadeceu com a situação e ofereceu amamentar uma das crianças que chorava de fome   "
"Com medida, produção na fábrica de Taubaté, interior de São Paulo, está suspensa     "
"Imagem de fotógrafo resgatando criança em explosão de ônibus que matou 126 na Síria tem comovido o mundo. Relato de profissional é emocionante    "
"A sepse mata cerca de 233 mil pessoas por ano em UTIs brasileiras. Entenda por que ela é tão letal   "
"Machucado, jovem desceu do veículo e não viu fio   "
"Britânico relata como foi preso e acusado injustamente de pedofilia   "
"Estados de Pensilvânia, Nova York, Indiana e Michigan estão em alerta. Homem matou idoso e transmitiu assassinato em rede social. "
"Cantor, sucesso nos anos 1980, passou mal após um show no interior de MG  "
"Polícia apreendeu diários, agendas e papéis atribuídos aos estudantes de 18 e 19 anos, com menções a suicídio  Leia mais: "
"“Era um ‘fake news’, mas existe um efeito que sendo verdadeiro ou não, gera um contágio, disse o presidente da entidade Safernet. Casos no Brasil ainda são investigados  VEJA 5 PASSOS para pais e responsáveis sobre o tema "
"Aeronave se chocou contra caminhão     "
"  - criança de 12 anos tentou se matar em colégio, e não é o primeiro caso investigado no Brasil. ENTENDA o jogo que tem provocado a morte de jovens pelo mundo    "
"Número de obesos também subiu     "
"Avô conta que família preferiu fazer enterro sem o velório     "
"Enquanto ele falava como a vida é boa para todos, nos bastidores a história era outra; Príncipe Harry conta pela 1ª vez sobre os anos de 'caos total' após a morte a mãe   "
"Caso é tratado pela polícia como assassinato seguido de suicídio   "
"Explosão no sábado matou pelo menos 126 pessoas, incluindo 68 crianças, segundo ativistas   "
"Francisco Silva espera chuvas e a chegada das águas da transposição do Rio São Francisco    "
"Prematuros, 2 já tinham morrido após o parto 😢😢😢 "
"Atentado com uma caminhonte-bomba deixou mais de 100 civis mortos, diz ONG    "
"Vamos aproveitar cada segundo com quem a gente ama, o tempo não volta, disse a namorada da vítima   "
"Prefeitura diz que vai apurar possíveis abusos de agentes   "
"Alana Ramos, de 15 anos, foi morta a facadas  "
"Infelizmente, um dos bebês morreu após o parto 😢     "
"Crime ocorreu em frente à casa da namorada do juiz   "
"Jovem caiu de cruz e teve algumas escoriações pelo corpo   "
"15 pessoas morreram, entre elas crianças, e 145 casas foram destruídas em Colombo, no Sri Lança Saiba mais: "
"Parada militar foi durante esta madrugada  e ocorre em meio à tensão nuclear com os EUASaiba mais:  "
"Pai deixou bilhete: 'Estaremos bem longe de tudo e de todos' Leia mais "
"O VSR é responsável pela maior parte dos casos de bronquiolite em menores de 2 anos Leia mais "
"GBU-43 é considerada a mais potente bomba não-nuclear existente.  "
"Câmeras flagraram a mulher saindo de casa de madrugada. Policiais de dois estados, SP e PR, a procuram.  "
"Ela será substituída por missão com menor presença policial.  "
"Artefato, que é o mais potente não-nuclear já usado pelos EUA, foi lançado nesta quinta-feira no Afeganistão  "
"Pentágono diz que foi lançada a GBU-43, apelidada de mãe de todas as bombas Leia mais "
"Pontífice disse que vive esta Semana Santa com um sentimento de dor após os atentados no Domingo de Ramos contra duas igrejas cristãs no Egito.  "
"Registros fazem parte do trabalho realizado por Mauricio Lima em 2015, quando acompanhou por 6 meses a longa jornada de migração de refugiados do Oriente Médio rumo à Europa.  "
"País tem os mais atraentes patrimônios naturais e biodiversidade numa lista de 136 países, MAS... perde pontos em áreas como segurança, infraestrutura e mão de obra.  "
"Segundo a perícia, coração de João Vitor estava tão lesionado que se assemelhava ao órgão de um idoso de 90 anos Leia mais "
"Família afirma que criança não foi examinada de maneira adequada. Caso foi registrado em boletim de ocorrência como morte suspeita  Leia mais "
"Irmão de Eddie Murphy se notabilizou como roteirista e ator no elogiado programa 'Chapelle's show' Veja mais "
"Ganhos com geração de emprego, renda e turismo compensam e ultrapassam os gastos com investimentos no setor, afirma Instituto Trata Brasil.  "
"Agricultores moram ao lado das águas que chegaram pela transposição do Rio São Francisco na PB. Mas suas torneiras continuam vazias. Governo explica a razão    "
"Segundo a polícia, jovem fazia parte de grupo que realizava os desafios e compartilhava experiências nas redes sociais  "
"URGENTE: o jogador Marc Bartra ficou ferido, mas sem gravidade  "
"A reação de Emilly foi bastante parecida com a de muitas vítimas de violência doméstica: supor que a culpa é sua, perdoar as ofensas - LEIA a coluna de Andrea Ramal   "
"No local, outros seis idosos foram encontrados em situação de abandono: 'a gente fica muito triste em ver uma cena como essa', diz secretária de Assistência Social  "
"Família do artista pediu 'força' através de comunicado   "
"Edvaldo Alves, 19 anos, foi atingido por uma bala de borracha durante ato contra a violência em Itambé, em março.  "
"A depressão pós-parto não é só realidade das mães. Também afeta um em cada 25 homens. Veja relato de jornalista que passou pelo processo 'calado' por achar a condição 'ridícula'    "
"Em março, treze dos últimos 15 dias letivos registraram tiroteios   "
"30 homicídios foram registrados no período. De janeiro e 10 de abril, 676 foram assassinadas no estado   "
"Segundo oficial, hospital que atendia vítimas do ataque foi bombardeado por jato russo para ocultar provas   "
"Pesquisa mostra que boa parte das pessoas que emprestam seu nome para outro consumidor sequer sabe o valor do gasto   "
"Dois adultos morreram em uma sala de aula e a polícia acredita ser um caso de um assassino suicida  "
"Corpo de Iara deveria ter chegado em Santarém, no Pará. Mas foi deixado, por engano, na Paraíba  "
"Ataque ainda tirou a vida de dois suecos e um belga   "
